names,scores,logfoldchanges,pvals,pvals_adj,cluster
Alg10b,10.718886,-2.8163972,8.299620005336699e-27,2.760801889216718e-26,0
Bpgm,10.200482,-2.661807,1.9729019866369344e-24,6.3089687601853684e-24,0
Lgalsl,10.013069,-5.2225842,1.3354420399477432e-23,4.220208642881838e-23,0
Armcx2,9.961441,-3.4475124,2.2478050329623927e-23,7.080451254727767e-23,0
Lyrm4,9.776394,0.40741578,1.4218657771059198e-22,4.417946092077957e-22,0
Tmub2,9.66089,-3.205023,4.420080042148743e-22,1.3614819682468232e-21,0
Mak16,9.524084,0.25087324,1.6650335931057333e-21,5.075178301757678e-21,0
Bccip,9.338909,0.2448473,9.733140594043565e-21,2.92606085157771e-20,0
Smim8,9.337663,0.80747557,9.848409760935791e-21,2.9596991948369883e-20,0
Polr2h,9.085424,-2.7120004,1.0329527265734281e-19,3.0492393506548047e-19,0
Gm33104,0.094603986,-5.231591,0.924629381410713,0.9946222746281378,1
Snai1,0.09459366,-3.4343743,0.9246375887141193,0.9946222746281378,1
Igf2,0.094583325,-2.2815216,0.9246457960255472,0.9946222746281378,1
Dnah2os,0.07745211,-3.3235264,0.9382638890910026,0.9946222746281378,1
Slco1a5,0.07745211,-6.6584845,0.9382638890910026,0.9946222746281378,1
Stx11,0.06887617,-4.4003882,0.9450881890386406,0.9946222746281378,1
Gm17745,0.06887617,-4.3589573,0.9450881890386406,0.9946222746281378,1
Mfap5,0.0688555,-3.2930758,0.9451046382052637,0.9946222746281378,1
Gm56664,0.0688555,-3.046226,0.9451046382052637,0.9946222746281378,1
Gm47752,0.0688555,-3.934843,0.9451046382052637,0.9946222746281378,1
Otog,0.080926575,-6.382619,0.9355003472697789,0.9991251424301294,2
Gm45355,0.07393471,-6.1789703,0.9410623365048649,0.9991251424301294,2
Gm15339,0.073837936,-2.3601325,0.9411393398569428,0.9991251424301294,2
Gm57233,0.06694285,-4.634865,0.9466272016935624,0.9991251424301294,2
Asmt,0.06694285,-4.5916257,0.9466272016935624,0.9991251424301294,2
Vmn2r100,0.066918656,-7.0718293,0.946646461961643,0.9991251424301294,2
Gm38143,0.066918656,-6.936982,0.946646461961643,0.9991251424301294,2
Gm14123,0.066894464,-2.6771178,0.9466657222609057,0.9991251424301294,2
1700095A21Rik,0.061475165,-5.1195855,0.9509807937726306,0.9991251424301294,2
Or4f6,0.061475165,-4.8424234,0.9509807937726306,0.9991251424301294,2
Slc36a3,0.08313132,-6.2540092,0.933747122745413,1.0,3
4930467K11Rik,0.07621999,-5.879373,0.9392440787849184,1.0,3
Gm57233,0.069333084,-7.238329,0.9447244923690403,1.0,3
Gm14209,0.06928424,-6.8405213,0.9447633702039205,1.0,3
Gm14123,0.06928424,-3.0114052,0.9447633702039205,1.0,3
Gm39232,0.0692354,-2.827994,0.9448022481703664,1.0,3
Igkc,0.06917434,-1.1439277,0.9448508458132971,1.0,3
S100a8,0.06913771,-1.3038664,0.9448800044975856,1.0,3
Gm15868,0.062397335,-3.542632,0.9502464188873131,1.0,3
Gm10734,0.06237291,-4.3768826,0.9502658666688525,1.0,3
Gm56806,0.07151124,-3.6022255,0.9429908793229325,0.9971154519888045,4
Gm33104,0.060198575,-2.9937656,0.9519974813640284,0.9971154519888045,4
Apoc3,0.060198575,-4.855398,0.9519974813640284,0.9971154519888045,4
Gm15756,0.054108184,-5.6009846,0.9568489734426755,0.9971154519888045,4
Gm12100,0.054094616,-4.718585,0.9568597803987526,0.9971154519888045,4
Csn1s2a,0.054094616,-5.2427044,0.9568597803987526,0.9971154519888045,4
Pitx1,0.054094616,-5.2927866,0.9568597803987526,0.9971154519888045,4
ENSMUSG00000121498,0.054094616,-4.55483,0.9568597803987526,0.9971154519888045,4
H2bc7,0.054094616,-8.36213,0.9568597803987526,0.9971154519888045,4
2610027F03Rik,0.054094616,-6.086923,0.9568597803987526,0.9971154519888045,4
Gm11532,0.052578613,-5.5236588,0.9580676568787112,0.9989179888999371,5
Asmt,0.04784317,-6.6554604,0.9618412325201015,0.9989179888999371,5
Epp13,0.047826316,-4.5200534,0.9618546631918139,0.9989179888999371,5
Gm28499,0.047826316,-5.780975,0.9618546631918139,0.9989179888999371,5
Or2t6,0.047826316,-3.6517923,0.9618546631918139,0.9989179888999371,5
Actg2,0.047809463,-3.374488,0.9618680938743512,0.9989179888999371,5
Gm12256,0.047809463,-3.6114063,0.9618680938743512,0.9989179888999371,5
Gm14124,0.04307402,-4.3375115,0.9656425303304637,0.9989179888999371,5
Gm50057,0.04307402,-7.716511,0.9656425303304637,0.9989179888999371,5
Gm31458,0.043057166,-4.957504,0.9656559639137061,0.9989179888999371,5
