names,scores,logfoldchanges,pvals,pvals_adj,cluster
Ets2,14.762484,-2.2189577,2.556897166885887e-49,9.42161799992051e-49,0
Nt5c,13.767375,3.4850216,4.005052464844105e-43,1.3184091355485564e-42,0
Cant1,13.344342,-0.7269508,1.277931606322961e-40,4.036041919969563e-40,0
Tmem199,13.135423,1.0162672,2.0633471558211058e-39,6.387730331027157e-39,0
Maip1,12.600258,-4.634366,2.1045417656672358e-36,6.240547634789136e-36,0
Timp4,12.580259,0.46833494,2.711371191465267e-36,8.032719652840668e-36,0
Snrpc,12.523325,-0.6067939,5.565388324717674e-36,1.6403052859337097e-35,0
Nr1d1,12.515151,0.17623413,6.169036729524014e-36,1.815778917412048e-35,0
Rsl24d1,12.352044,4.5071135,4.748904005295117e-35,1.3791064717596573e-34,0
Emg1,12.281218,0.7699222,1.1426577446283026e-34,3.3001190292317573e-34,0
Ifi47,0.070077546,-2.3323834,0.9441319358884984,0.9923176868029675,1
Gm57230,0.070077546,-3.198971,0.9441319358884984,0.9923176868029675,1
H2-Q6,0.0539191,-2.5592992,0.9569996185974418,0.9923176868029675,1
Gm40761,0.0538975,-2.287166,0.9570168296356378,0.9923176868029675,1
Cox8b,0.051218826,-3.2128818,0.959151151128558,0.9923176868029675,1
Iglc3,0.051218826,-1.8854743,0.959151151128558,0.9923176868029675,1
Gm44109,0.051218826,-1.8590184,0.959151151128558,0.9923176868029675,1
Kcne1l,0.04586148,-2.591071,0.9634206573729158,0.9923176868029675,1
Spata18,0.045839876,-2.0685918,0.9634378753297916,0.9923176868029675,1
Lypd3,0.0431396,-4.817215,0.965590251597606,0.9923176868029675,1
Pin4,0.48164707,1.1581002,0.6300566705740225,0.9997486657587095,2
Sdhaf4,0.32653046,2.0667188,0.7440230568725157,0.9997486657587095,2
Hba-a2,0.2898266,2.1934226,0.7719489020103523,0.9997486657587095,2
Rnf5,0.24828525,1.3080058,0.8039137095071203,0.9997486657587095,2
Rprm,0.13042432,-2.0052807,0.896230730033152,0.9997486657587095,2
Gkn3,0.11128571,-1.8395723,0.9113897872020543,0.9997486657587095,2
Gm13660,0.08896516,-3.6575766,0.9291095957179158,0.9997486657587095,2
C030007H22Rik,0.083153136,-0.16570075,0.933729778074288,0.9997486657587095,2
Gm49756,0.08176764,-6.6106377,0.9348314903521733,0.9997486657587095,2
Rubie,0.0811336,-5.96509,0.9353357055242211,0.9997486657587095,2
Hba-a1,0.14230369,0.16553855,0.8868401327092225,0.9992696847184542,3
Gm16095,0.078105636,-4.2423706,0.9377440230191708,0.9992696847184542,3
Hsd3b5,0.065672494,-5.782381,0.947638570941296,0.9992696847184542,3
Aadacl4fm4,0.06410507,-5.037648,0.9488865657198821,0.9992696847184542,3
Gm15384,0.06410507,-5.289201,0.9488865657198821,0.9992696847184542,3
Gm38397,0.06410507,-7.283762,0.9488865657198821,0.9992696847184542,3
Prss40,0.06410507,-8.104468,0.9488865657198821,0.9992696847184542,3
Crct1,0.06410507,-5.4823213,0.9488865657198821,0.9992696847184542,3
4930451E10Rik,0.059376225,-3.4714224,0.9526524499521721,0.9992696847184542,3
C86187,0.059376225,-4.2611656,0.9526524499521721,0.9992696847184542,3
Ecrg4,0.17629418,-1.8726093,0.8600628358998748,0.9998251052319412,4
Hspb1,0.16369694,-1.425885,0.8699697184860553,0.9998251052319412,4
H4c4,0.14419805,2.7370117,0.8853440804523227,0.9998251052319412,4
Cd74,0.12689696,-2.15391,0.8990219491434321,0.9998251052319412,4
Nhp2,0.11708721,4.3211327,0.9067909459687808,0.9998251052319412,4
Gm15561,0.092160776,-0.7287124,0.9265702984490458,0.9998251052319412,4
Gm57151,0.080434635,-2.9539557,0.935891579494201,0.9998251052319412,4
Gm57166,0.08036763,-1.9276476,0.9359448704449924,0.9998251052319412,4
Lyzl4os,0.07723173,-3.5603247,0.9384392038756856,0.9998251052319412,4
Gm44700,0.06803843,-2.2082665,0.9457550428153986,0.9998251052319412,4
Anapc13,0.46637654,5.6766877,0.6409460022728795,0.9993711807771651,5
Gadd45gip1,0.38055897,3.200753,0.7035305430466161,0.9993711807771651,5
Dhps,0.37264183,4.7788997,0.7094150264813874,0.9993711807771651,5
Hbb-bt,0.331525,1.8436214,0.7402479682866018,0.9993711807771651,5
Xlr5a,0.3076759,4.9348726,0.7583289508718547,0.9993711807771651,5
2300009A05Rik,0.25553048,5.466157,0.7983133980344036,0.9993711807771651,5
Fdps,0.23630787,1.8033041,0.8131937791021939,0.9993711807771651,5
Insyn1,0.21830703,0.22785965,0.8271898967367162,0.9993711807771651,5
Rabggtb,0.2149675,3.9751437,0.8297926509331396,0.9993711807771651,5
Pglyrp1,0.21009669,-1.0889466,0.8335922068288351,0.9993711807771651,5
Tmem176b,0.14806174,4.339529,0.8822940481180023,0.9994809164176688,6
Oasl2,0.08721054,-2.4809442,0.9305041604885933,0.9994809164176688,6
Slc22a18,0.07441653,-2.62849,0.940678954698771,0.9994809164176688,6
Tmem37,0.06495936,-3.9486985,0.9482063570004443,0.9994809164176688,6
Mia,0.05900671,-3.2548432,0.9529467641794822,0.9994809164176688,6
Ifitm2,0.057497587,-1.4617141,0.9541488287858938,0.9994809164176688,6
9630013K17Rik,0.056575343,-4.738062,0.954883475346817,0.9994809164176688,6
Eif3j2,0.05526744,-1.1304609,0.9559254033217615,0.9994809164176688,6
Mip,0.051796455,-7.3450403,0.9586908802907337,0.9994809164176688,6
Gm32764,0.051796455,-5.9613867,0.9586908802907337,0.9994809164176688,6
Gm11532,0.05176292,-4.6164384,0.9587176023537898,0.9994655707083162,7
Asmt,0.047000796,-5.217576,0.9625125919749269,0.9994655707083162,7
Gm4791,0.047000796,-6.1875434,0.9625125919749269,0.9994655707083162,7
Fgfbp1,0.047000796,-6.015371,0.9625125919749269,0.9994655707083162,7
Or2t6,0.046984028,-3.3619256,0.9625259561657045,0.9994655707083162,7
Gm28499,0.046984028,-4.7869124,0.9625259561657045,0.9994655707083162,7
Epp13,0.046984028,-4.037072,0.9625259561657045,0.9994655707083162,7
Gm12256,0.04696726,-3.3429685,0.9625393203670108,0.9994655707083162,7
Actg2,0.04696726,-3.1401668,0.9625393203670108,0.9994655707083162,7
Gm50057,0.04220514,-5.4293666,0.9663351651673324,0.9994655707083162,7
Myl9,0.113150544,-1.4709952,0.9099112016706731,0.999684912854113,8
S100a6,0.106688246,0.18134415,0.9150363062185835,0.999684912854113,8
Dthd1,0.0750316,-2.3935013,0.9401895701374874,0.999684912854113,8
Gm41654,0.056230616,-6.1760087,0.9551580905152791,0.999684912854113,8
Gm15339,0.056196153,-3.4373982,0.9551855466667901,0.999684912854113,8
Gm15416,0.051594995,-4.520881,0.9588514074253819,0.999684912854113,8
Gm15978,0.051594995,-9.872849,0.9588514074253819,0.999684912854113,8
Gm28818,0.051594995,-6.1318474,0.9588514074253819,0.999684912854113,8
Actg2,0.05157776,-5.759417,0.9588651389252794,0.999684912854113,8
Gm40646,0.04694214,-3.5791929,0.9625593424247169,0.999684912854113,8
Znhit1,0.39546597,4.7106805,0.6924990215573177,0.9998167259584257,9
Chchd4,0.3844,2.4882464,0.7006819961306165,0.9998167259584257,9
Trap1,0.32730252,3.8297298,0.7434390940465339,0.9998167259584257,9
Mrpl36,0.25856826,4.8722906,0.7959683857943742,0.9998167259584257,9
Psmb10,0.25160828,3.5073853,0.8013438572550657,0.9998167259584257,9
Xlr5a,0.2129234,3.8856487,0.8313867160301651,0.9998167259584257,9
Mea1,0.16390903,4.3930583,0.8698027570726251,0.9998167259584257,9
Cavin3,0.14645387,0.7440566,0.8835630959125756,0.9998167259584257,9
Tmem263,0.14052501,4.8331203,0.8882451854202891,0.9998167259584257,9
H3c11,0.13849963,-2.1367478,0.8898455594010318,0.9998167259584257,9
Mecom,0.1352506,-1.9057767,0.8924137458661708,0.9968878131065807,10
Sema3b,0.083149225,0.33516023,0.9337328846176325,0.9968878131065807,10
Terb2,0.07810535,-1.0347184,0.9377442513004385,0.9968878131065807,10
Gm56762,0.073808715,-0.80603784,0.9411625920916286,0.9968878131065807,10
Gm45699,0.06517808,-1.9570453,0.9480322108566624,0.9968878131065807,10
Gm56859,0.05673426,-1.6855794,0.9547568809563052,0.9968878131065807,10
Six1,0.048215717,-6.5360117,0.9615443251132335,0.9968878131065807,10
Gm56722,0.04814099,-0.54827386,0.9616038771524398,0.9968878131065807,10
Gm56806,0.04806627,-1.0608857,0.9616634294058725,0.9968878131065807,10
Gm2366,0.048028905,-2.1284885,0.9616932056128201,0.9968878131065807,10
Npy,0.5188695,6.6313457,0.603851752644238,0.9997540874527259,11
Rsad2,0.123737164,-4.673615,0.9015233872183828,0.9997540874527259,11
5730414N17Rik,0.12037656,0.16213135,0.9041848638495424,0.9997540874527259,11
S100a8,0.08917091,-0.8666681,0.9289460838550482,0.9997540874527259,11
Igkc,0.0845579,-1.1839805,0.9326128687919476,0.9997540874527259,11
Fgfbp1,0.08451615,-2.0556824,0.9326460590146277,0.9997540874527259,11
