names,scores,logfoldchanges,pvals,pvals_adj,cluster
Anp32e,14.620751,3.563417,2.071013770767268e-48,7.480335649371146e-48,0
Eef1d,14.01682,1.2626191,1.230036509557189e-44,4.149342089825982e-44,0
Tor1a,13.762097,0.5277234,4.308460972183e-43,1.4121014391321779e-42,0
Ruvbl1,13.534065,0.7571241,9.84264167133342e-42,3.154010249018173e-41,0
Cant1,13.348333,3.073463,1.2112819336808293e-40,3.817751638067486e-40,0
Tmem199,13.194176,1.1327037,9.478652927580917e-40,2.942376127714307e-39,0
Rpp21,12.861879,4.024373,7.376151770832832e-38,2.226644598604902e-37,0
Txndc5,12.790823,1.082875,1.8450945317679509e-37,5.53928505587954e-37,0
Abcf2,12.658726,0.6857879,1.0011149010818273e-36,2.9719327458526212e-36,0
Nr1d1,12.530142,-2.0509968,5.1071549334809165e-36,1.5018827041638535e-35,0
Igf2,0.09686278,-2.5242493,0.9228353698321325,0.994461188038026,1
Fmo2,0.08846814,-3.831394,0.9295046039764612,0.994461188038026,1
Tcea3,0.084281296,-6.9407644,0.9328327862977828,0.994461188038026,1
Dnah2os,0.08003164,-3.9625938,0.9362120922506081,0.994461188038026,1
Gm17745,0.0716056,-6.490766,0.9429157806596543,0.994461188038026,1
Gm47752,0.07158467,-5.381881,0.9429324410206845,0.994461188038026,1
Gm56664,0.07158467,-3.5894406,0.9429324410206845,0.994461188038026,1
Bcl3,0.06940751,-2.5690026,0.944665253524483,0.994461188038026,1
Akr1c14,0.054774467,-4.5578747,0.9563181429571259,0.994461188038026,1
Gm43714,0.05475353,-5.1683893,0.9563348210439401,0.994461188038026,1
Pin4,0.48918667,2.7303483,0.6247095513212675,0.9996897229934244,2
Hba-a2,0.3656827,1.4690263,0.7146018681468647,0.9996897229934244,2
Sdhaf4,0.28775617,3.2608886,0.773533382008963,0.9996897229934244,2
Egfl7,0.18069245,-1.5334784,0.8566089911787799,0.9996897229934244,2
Rnf5,0.16561548,2.2138767,0.8684595614575586,0.9996897229934244,2
Rprm,0.14408027,-0.09850909,0.8854370830343549,0.9996897229934244,2
Or52d13,0.0922525,-9.3123255,0.9264974241770159,0.9996897229934244,2
Hba-a1,0.08492776,4.1471353,0.9323188233302144,0.9996897229934244,2
4930448I18Rik,0.084846884,-8.259751,0.932383118242622,0.9996897229934244,2
Cd7,0.08482378,-4.995994,0.9324014882986468,0.9996897229934244,2
Gm830,0.08343428,-4.1954236,0.9335062324787085,0.9993699425722077,3
Otog,0.076269895,-3.7059844,0.9392043791621177,0.9993699425722077,3
Qrfp,0.076269895,-5.6917467,0.9392043791621177,0.9993699425722077,3
Gm10631,0.06912923,-6.354488,0.9448867571368542,0.9993699425722077,3
Kcnmb3,0.06912923,-5.2119784,0.9448867571368542,0.9993699425722077,3
Gm44946,0.069105506,-4.6156707,0.9449056403047558,0.9993699425722077,3
Gm10184,0.069105506,-5.6881337,0.9449056403047558,0.9993699425722077,3
Gm45355,0.069105506,-3.6462514,0.9449056403047558,0.9993699425722077,3
Atp6v1g3,0.069105506,-4.242951,0.9449056403047558,0.9993699425722077,3
Gm15339,0.06901061,-1.9421065,0.9449811732858268,0.9993699425722077,3
Fxyd1,0.650384,1.2177076,0.5154441884581161,0.9999602952330117,4
Fbll1,0.42359123,-1.6850027,0.6718639519310117,0.9999602952330117,4
Cox20,0.41913748,3.6817496,0.6751156585179826,0.9999602952330117,4
Prr13,0.4074806,1.7613778,0.6836550352297588,0.9999602952330117,4
Fam177a,0.2773391,-1.1283945,0.7815197326763836,0.9999602952330117,4
Sap18b,0.20750982,-2.6232345,0.8356117274436381,0.9999602952330117,4
Sec23b,0.18797801,4.130627,0.8508938840411129,0.9999602952330117,4
Ptpn13,0.15435098,3.6543503,0.8773330054641897,0.9999602952330117,4
Cd74,0.14750862,-1.9464427,0.882730571325469,0.9999602952330117,4
Cited1,0.13411006,-2.6656747,0.893315544029658,0.9999602952330117,4
Anapc13,0.46637654,5.6766877,0.6409460022728795,0.9993711807771651,5
Gadd45gip1,0.38055897,3.200753,0.7035305430466161,0.9993711807771651,5
