names,scores,logfoldchanges,pvals,pvals_adj,cluster
S100a16,14.560394,1.9472641,5.016792499885549e-48,2.4920052187344607e-47,0
Psmc4,13.878387,1.2529093,8.564910037855368e-44,3.623520408809263e-43,0
Nt5c,13.726456,1.9574661,7.049855236772028e-43,2.8757024261410963e-42,0
Parva,13.130779,-0.54888797,2.1938821860100662e-39,8.051275185773233e-39,0
Arl4c,12.890413,0.10742487,5.096981755001964e-38,1.8023771728967686e-37,0
Emc9,12.706873,2.1607208,5.4157255437089166e-37,1.8654323369647974e-36,0
Cby1,12.604713,4.7312016,1.9889302833610658e-36,6.764008832811321e-36,0
Abcf2,12.556996,4.7114654,3.63888247454589e-36,1.2272071656046417e-35,0
Smim8,12.411498,2.8878787,2.263776146367733e-35,7.452977869791478e-35,0
Tspyl5,12.4029,2.7937677,2.5203451531740245e-35,8.289373292332524e-35,0
Ifi47,0.07109754,-2.4327552,0.9433201290087257,0.9917142832296416,1
Gm57230,0.07109754,-3.4083474,0.9433201290087257,0.9917142832296416,1
Irx5,0.063089296,-3.328637,0.949695396866904,0.9917142832296416,1
H2-Q6,0.055037655,-2.6873732,0.9561084663207932,0.9917142832296416,1
Cox8b,0.051630355,-3.371438,0.9588232328357997,0.9917142832296416,1
Iglc3,0.051630355,-1.9353898,0.9588232328357997,0.9917142832296416,1
Kcne1l,0.047029413,-2.7407265,0.9624897842918979,0.9917142832296416,1
Gm13398,0.043600414,-4.174007,0.965222923140011,0.9917142832296416,1
Bglap2,0.043600414,-2.781284,0.965222923140011,0.9917142832296416,1
Gm17122,0.043600414,-3.0985613,0.965222923140011,0.9917142832296416,1
Pin4,0.492751,3.5621674,0.6221885357642397,0.9996583571584885,2
Hba-a2,0.3187623,2.2636235,0.7499067748414803,0.9996583571584885,2
Rnf5,0.2945229,1.7221256,0.7683583535428802,0.9996583571584885,2
Sdhaf4,0.2850364,3.1491005,0.7756162323586906,0.9996583571584885,2
Rflnb,0.25801852,0.66038847,0.7963926002099948,0.9996583571584885,2
Rprm,0.19468227,-1.5381024,0.8456416879555704,0.9996583571584885,2
Egfl7,0.16418833,2.5478823,0.8695828871459391,0.9996583571584885,2
Igfbp6,0.13957694,3.7706892,0.8889942628255441,0.9996583571584885,2
Pglyrp1,0.12692828,-0.048661966,0.8989971580326778,0.9996583571584885,2
Gm48772,0.099689506,-1.4816954,0.920590829616925,0.9996583571584885,2
Dhcr7,3.919507,2.1018856,8.873025066516048e-05,0.0002890133811758577,3
G6pc3,3.8839746,2.593011,0.00010276270537687006,0.0003331933773203201,3
Maz,3.8775485,-0.71189666,0.00010551430652365816,0.0003418621939129413,3
Srprb,3.7682087,0.79804075,0.00016442311664914712,0.0005247096352955432,3
Tfam,3.735222,2.7409117,0.00018754956637441524,0.000595692391592787,3
2310033P09Rik,3.7298856,-1.6170671,0.0001915668016128867,0.0006077913167698608,3
Tvp23b,3.6714396,0.6376341,0.00024118802846117272,0.0007591823270207952,3
Fam207a,3.6275837,3.641593,0.0002860858805275529,0.0008947242365797498,3
Furin,3.621513,1.9909344,0.00029288528182425404,0.0009156625083253928,3
Rab9,3.5648417,1.2796859,0.0003640757566350183,0.0011292359140346996,3
Hba-a1,0.14230369,0.16553855,0.8868401327092225,0.9992696847184542,4
Gm16095,0.078105636,-4.2423706,0.9377440230191708,0.9992696847184542,4
Hsd3b5,0.065672494,-5.782381,0.947638570941296,0.9992696847184542,4
Aadacl4fm4,0.06410507,-5.037648,0.9488865657198821,0.9992696847184542,4
Gm15384,0.06410507,-5.289201,0.9488865657198821,0.9992696847184542,4
Gm38397,0.06410507,-7.283762,0.9488865657198821,0.9992696847184542,4
Prss40,0.06410507,-8.104468,0.9488865657198821,0.9992696847184542,4
Crct1,0.06410507,-5.4823213,0.9488865657198821,0.9992696847184542,4
4930451E10Rik,0.059376225,-3.4714224,0.9526524499521721,0.9992696847184542,4
C86187,0.059376225,-4.2611656,0.9526524499521721,0.9992696847184542,4
Gm16192,0.11730885,-1.7249883,0.9066153168485638,0.9994391850092652,5
ENSMUSG00000121445,0.112301,-2.3684323,0.9105847521902983,0.9994391850092652,5
Sema3b,0.110986434,-0.91256,0.9116271029847081,0.9994391850092652,5
Gm34829,0.10561865,-1.1402515,0.9158849281863227,0.9994391850092652,5
Gm28988,0.08600979,-1.8149583,0.9314586325141072,0.9994391850092652,5
Igsf5,0.075806305,-1.3819665,0.9395732021773693,0.9994391850092652,5
1700001P01Rik,0.070109874,-4.6917214,0.9441062070864648,0.9994391850092652,5
Gm11748,0.06133049,-7.74378,0.9510960082507084,0.9994391850092652,5
Gm26833,0.06131484,-5.956061,0.9511084713100688,0.9994391850092652,5
Gm33027,0.06040717,-2.431792,0.9518313491158102,0.9994391850092652,5
Gcsh,0.3996938,1.7144383,0.6893820680655866,0.9998859970766278,6
Fam177a,0.3898499,-2.1156836,0.6966475457228494,0.9998859970766278,6
H4c4,0.26684886,4.689706,0.7895855239979482,0.9998859970766278,6
S100a9,0.2254569,-0.79762805,0.8216238575606659,0.9998859970766278,6
Mill2,0.20659472,-3.2351253,0.8363263814065828,0.9998859970766278,6
Med21,0.19918005,1.4630145,0.8421219048059914,0.9998859970766278,6
Zfas1,0.1835092,7.1038895,0.8543984945344464,0.9998859970766278,6
Fbll1,0.18208025,0.955019,0.8555197432709382,0.9998859970766278,6
Pard6a,0.16423424,4.229042,0.8695467541496152,0.9998859970766278,6
Gsr,0.15962984,1.0396657,0.8731726792212176,0.9998859970766278,6
Gadd45gip1,0.49165884,1.7759507,0.6229605374951868,0.999879232584924,7
Anapc13,0.47881836,5.1375136,0.6320678629389576,0.999879232584924,7
Hbb-bt,0.33492973,1.829182,0.7376780882694653,0.999879232584924,7
Xlr5a,0.31515506,4.8868823,0.7526439339592496,0.999879232584924,7
Dhps,0.30481085,5.706018,0.7605102082431803,0.999879232584924,7
Rabggtb,0.23566471,1.5630705,0.8136928568400973,0.999879232584924,7
Dhrs7b,0.23465313,5.946447,0.8144779670475221,0.999879232584924,7
Abcb8,0.21699949,7.21185,0.8282087426752185,0.999879232584924,7
Pglyrp1,0.21207213,-1.1356068,0.8320507600241869,0.999879232584924,7
Gfap,0.1890343,-4.0717435,0.8500659399678678,0.999879232584924,7
A330048O09Rik,0.05097353,-6.7137184,0.9593466127432528,0.9990101664132784,8
Gm11532,0.050956845,-4.0730915,0.9593599083919647,0.9990101664132784,8
Gm4791,0.04616817,-5.022714,0.963176212210235,0.9990101664132784,8
Fgfbp1,0.04616817,-4.8985085,0.963176212210235,0.9990101664132784,8
Aldoart1,0.04616817,-12.788785,0.963176212210235,0.9990101664132784,8
Asmt,0.04616817,-4.5233665,0.963176212210235,0.9990101664132784,8
Epp13,0.046151485,-3.6823814,0.9631895109619864,0.9990101664132784,8
Gm28499,0.046151485,-4.2137136,0.9631895109619864,0.9990101664132784,8
Gm48095,0.046151485,-7.044009,0.9631895109619864,0.9990101664132784,8
Or2t6,0.046151485,-3.1251774,0.9631895109619864,0.9990101664132784,8
Tmem176b,0.14806174,4.339529,0.8822940481180023,0.9994809164176688,9
Oasl2,0.08721054,-2.4809442,0.9305041604885933,0.9994809164176688,9
Slc22a18,0.07441653,-2.62849,0.940678954698771,0.9994809164176688,9
Tmem37,0.06495936,-3.9486985,0.9482063570004443,0.9994809164176688,9
