UMAP1,UMAP2,cluster,cell_type
-1.4596711,5.8760448,0,Neurons
-2.155037,10.593026,1,Microglia
6.812725,2.6321502,8,OPCs
-1.5731363,3.1343515,0,OPCs
7.261446,8.979817,2,Oligodendrocytes
-2.437404,8.448626,1,Neurons
5.2836423,-4.43799,6,Pericytes
4.693679,0.020837812,8,Oligodendrocytes
-2.9897017,12.686822,3,Neurons
2.2580004,4.0076466,0,Microglia
0.011184886,5.8162894,0,Neurons
-4.7503715,1.2725121,0,Neurons
0.4760012,3.8939273,0,Astrocytes
-1.9887497,9.895999,1,Neurons
11.196449,8.186254,2,Oligodendrocytes
-0.47641754,2.6273336,0,OPCs
-6.191424,2.8657684,0,Pericytes
6.8793826,2.0438828,8,OPCs
7.443789,8.844662,2,Microglia
0.5423663,14.7028475,3,Oligodendrocytes
4.7084575,8.502448,4,Endothelial
5.4478407,12.00956,4,Microglia
-0.32794476,6.1792006,0,Microglia
8.865109,9.137623,2,Microglia
9.720601,8.559066,2,OPCs
10.364736,9.842316,2,Astrocytes
-8.2676115,7.382768,1,Endothelial
-7.612352,6.3573647,1,Astrocytes
-0.013244755,3.9264083,0,Neurons
-6.5307436,3.1659408,0,Pericytes
5.9850445,7.4459167,4,Microglia
-5.2238255,6.084667,1,Neurons
11.525732,9.729489,2,Microglia
-3.1516669,5.900505,0,Neurons
9.59689,10.238225,2,Neurons
0.8465669,1.7719355,0,Astrocytes
6.451455,2.7881541,8,OPCs
-3.1513739,3.8363705,0,Neurons
8.194785,9.258272,2,Oligodendrocytes
-0.26131457,10.613602,7,Microglia
-2.2121828,15.317496,3,Neurons
0.097306825,10.636536,7,Microglia
11.780522,10.068279,2,Oligodendrocytes
7.4342456,8.90994,2,Microglia
-5.8794503,12.244265,1,Neurons
-1.6782097,-2.5422704,5,Neurons
3.1013005,5.7524877,4,Neurons
9.662623,9.066923,2,Neurons
0.039697766,3.6071799,0,Neurons
-0.9350498,3.9537516,0,OPCs
0.99443007,9.144225,7,Neurons
-3.2592816,-1.9172852,5,Neurons
-6.2366986,2.2531376,0,Astrocytes
-4.253375,1.6599244,0,Neurons
-1.9109974,2.5959122,0,Neurons
7.345665,8.95177,2,Astrocytes
3.072847,-2.8015285,6,Astrocytes
-4.821501,8.681344,1,Neurons
-4.33922,8.799434,1,Neurons
1.4826126,10.569264,7,Astrocytes
-2.4697134,9.931835,1,Neurons
-2.9417992,9.36843,1,Neurons
-2.7820373,5.297425,0,Neurons
-1.8398176,6.5362573,0,Neurons
-4.1327286,7.0569296,1,Neurons
-6.3225107,9.1738405,1,Oligodendrocytes
0.66161627,6.1480803,0,Astrocytes
2.0779755,3.5618212,0,Oligodendrocytes
-6.4548388,2.8851898,0,Neurons
-0.15631807,14.964389,3,Oligodendrocytes
-0.8147232,5.6722016,0,OPCs
-4.033903,3.9725833,0,Neurons
-0.4763493,5.164335,0,Astrocytes
5.0804935,10.817851,4,Endothelial
-6.141738,12.05143,1,Endothelial
-2.4412768,3.5249217,0,Oligodendrocytes
0.72917056,4.6703696,0,Microglia
9.524711,9.466614,2,Endothelial
-6.5040913,5.1919475,1,Neurons
5.7135715,11.886299,4,Neurons
-7.603981,10.371815,1,Oligodendrocytes
-2.472031,-2.2530222,5,Microglia
-0.47843534,7.313571,0,Neurons
-6.7680187,8.211311,1,Neurons
9.836081,8.887798,2,Oligodendrocytes
-0.102233104,6.2931542,0,Astrocytes
-4.0086937,13.157004,3,Neurons
-4.2019143,10.607253,1,Astrocytes
1.5950226,10.981,7,Neurons
-5.0344977,10.084979,1,Neurons
-2.7265956,8.949572,1,Neurons
4.7322016,11.55036,4,Neurons
9.5100765,10.367572,2,Neurons
10.014395,8.765201,2,OPCs
-4.1643763,7.3257895,1,Neurons
-2.1028125,5.647525,0,Neurons
-0.37364158,3.4370604,0,Endothelial
2.1308105,-2.78379,6,Pericytes
5.138605,11.487496,4,Neurons
-1.0226578,3.1981492,0,Oligodendrocytes
-1.8520819,15.046942,3,OPCs
7.176955,0.97893447,8,Oligodendrocytes
9.894921,6.4710875,2,Endothelial
3.541693,9.161539,4,Neurons
3.4444473,0.4572409,8,OPCs
-2.3768933,5.6697407,0,OPCs
-0.038154595,13.246644,3,Oligodendrocytes
11.492932,10.593197,2,Oligodendrocytes
7.5916734,8.881738,2,Oligodendrocytes
-2.1777616,-2.7823305,5,Neurons
-1.1380111,4.8096595,0,Neurons
8.677954,8.478191,2,Oligodendrocytes
-4.5306525,9.705462,1,Neurons
-5.1549654,2.6438441,0,Neurons
-1.0161576,4.90845,0,Neurons
-6.804533,7.3347216,1,Astrocytes
-1.5546324,2.13127,0,Oligodendrocytes
-5.9982414,10.534273,1,Pericytes
-3.2537065,8.200356,1,Neurons
9.900971,8.39622,2,OPCs
-7.832084,10.4267235,1,Neurons
-3.802494,3.8326983,0,OPCs
-0.71947414,14.567608,3,Oligodendrocytes
0.5777626,14.506287,3,Microglia
-1.1084714,9.399419,1,Neurons
-3.0927005,7.944685,1,Neurons
9.010415,7.1689167,2,Astrocytes
-4.536157,3.8369148,0,Neurons
-5.019338,1.069829,0,Microglia
0.38495198,2.881259,0,Oligodendrocytes
3.0960846,-2.9507,6,Astrocytes
-0.08471902,13.013307,3,Neurons
5.535232,7.2285485,4,Neurons
1.5842634,-1.8072327,6,Microglia
-4.0780272,2.0598357,0,OPCs
-0.9108349,7.0061674,0,Neurons
-1.2960892,6.1675744,0,Neurons
-0.8762652,3.3295927,0,Neurons
-1.958873,8.584191,1,Astrocytes
12.045301,9.873569,2,Oligodendrocytes
7.583986,8.70527,2,Oligodendrocytes
11.094262,9.7744255,2,Pericytes
3.4741323,9.41914,4,Neurons
-2.3018203,5.322082,0,Astrocytes
8.119619,6.1096168,2,Oligodendrocytes
4.7755613,-3.9795074,6,Pericytes
-4.3441668,4.1117163,0,Neurons
0.60159135,6.1477585,0,OPCs
-2.5079145,6.5636597,0,OPCs
-6.1969905,5.111652,1,Neurons
-5.2713923,5.9925632,1,Neurons
-0.84912854,7.040792,0,Neurons
-1.1379248,14.786019,3,Endothelial
-3.3458722,4.8546906,0,Neurons
8.715728,9.03688,2,Oligodendrocytes
0.27082953,13.888572,3,Endothelial
-4.809129,2.161087,0,Neurons
-1.0954981,14.486778,3,Endothelial
3.0500846,-3.125443,6,Pericytes
-1.4296587,15.164205,3,Microglia
-2.4758034,-2.666189,5,Endothelial
4.718527,9.9990635,4,Neurons
11.948907,10.588538,2,Microglia
-3.6075745,8.905158,1,Neurons
0.15221116,1.3207387,0,OPCs
7.3242984,9.137348,2,Endothelial
-2.908199,-1.9174017,5,Neurons
-1.9237915,2.71456,0,Oligodendrocytes
-2.717698,9.986029,1,Oligodendrocytes
1.8888091,-1.9150431,6,Astrocytes
10.925371,9.822199,2,Microglia
-2.2644968,-2.538132,5,Pericytes
-0.56593007,3.4689882,0,Neurons
4.6587796,11.653226,4,Endothelial
4.6114426,-0.1447118,8,Oligodendrocytes
-3.0430906,5.383539,0,Pericytes
-0.7956926,-2.5766513,5,Microglia
-6.1355486,5.081219,1,Neurons
-4.427582,6.9752774,1,Microglia
-5.0517893,2.8531363,0,Neurons
0.12351617,14.200075,3,Neurons
5.332202,-4.1513247,6,OPCs
1.1472626,5.8214006,0,Neurons
10.7680855,9.912524,2,Oligodendrocytes
10.200457,5.606552,2,Endothelial
4.554107,-3.6809962,6,Pericytes
-4.178958,10.687208,1,Microglia
-7.7314277,11.966496,1,Neurons
0.12648277,15.060854,3,Oligodendrocytes
-3.96471,6.900522,1,Neurons
-3.3720737,4.6154537,0,Neurons
0.9415246,10.038042,7,Astrocytes
1.1135218,5.7514477,0,Neurons
0.6021929,2.2091198,0,Oligodendrocytes
4.835859,10.74827,4,Pericytes
1.386328,10.310983,7,Oligodendrocytes
9.0751505,9.614937,2,Microglia
7.1365576,0.95357347,8,Endothelial
-7.7503133,10.162862,1,Neurons
-3.9928064,-2.1915538,5,Neurons
7.112045,0.6019219,8,Oligodendrocytes
10.094682,10.118371,2,Microglia
-7.6763096,9.574901,1,OPCs
-0.53048885,3.024914,0,Oligodendrocytes
-1.2586236,4.4424734,0,OPCs
0.9329961,9.660475,7,Neurons
1.0816829,4.1202784,0,Microglia
-6.6789575,12.083689,1,Neurons
-1.183538,14.345596,3,OPCs
-2.7684395,6.121591,0,OPCs
1.0624956,10.676061,7,Microglia
5.6309686,11.801662,4,Endothelial
0.6399718,4.304517,0,Neurons
7.9964805,13.153509,0,Microglia
0.7358629,14.085531,3,Endothelial
0.5505672,13.847407,3,Neurons
4.311952,-0.21284264,8,Oligodendrocytes
-2.4052289,5.4114966,0,Neurons
10.833763,9.668584,2,Oligodendrocytes
-0.45008755,6.634102,0,Neurons
-1.2550534,3.3567865,0,Endothelial
12.197853,9.85115,2,Microglia
-1.4764754,3.4551964,0,Endothelial
-1.0237132,-2.268106,5,Neurons
-3.6722987,8.763926,1,Neurons
-3.1730442,-2.7849689,5,Microglia
5.7380285,8.944123,4,Microglia
-0.8236162,3.6283786,0,Microglia
0.15775551,6.136009,0,Neurons
-3.6836836,3.6731908,0,Endothelial
-6.191656,5.068696,1,Microglia
-7.8223968,11.560287,1,Astrocytes
-4.7268777,3.3167048,0,Neurons
5.166159,-4.300847,6,Oligodendrocytes
4.670112,0.43566576,8,Oligodendrocytes
-0.99823684,11.982008,3,Neurons
-2.355673,8.784626,1,Endothelial
-4.2104607,13.214682,3,Microglia
0.6959917,3.954199,0,OPCs
-1.3508108,8.08693,1,Astrocytes
11.257943,7.7436256,2,Oligodendrocytes
9.119807,6.8437495,2,Pericytes
0.11932938,2.5974824,0,Microglia
-5.867767,12.176521,1,Endothelial
-0.70208263,9.902855,7,Neurons
-3.9125896,-2.3470607,5,Oligodendrocytes
-2.7399702,7.958091,1,Neurons
1.0548588,13.998042,3,Oligodendrocytes
-5.7038264,2.352442,0,Neurons
-1.9150974,13.67351,3,Neurons
11.936002,10.272086,2,Neurons
-4.996482,9.608506,1,Microglia
7.8957605,13.153565,0,Microglia
-1.6933475,0.26523596,0,OPCs
1.1966594,5.052279,0,Astrocytes
-3.4357588,7.7637186,1,Neurons
6.0765624,6.8335757,4,Neurons
-6.610768,11.815589,1,Neurons
9.547093,9.352601,2,Microglia
-1.9452124,1.8463804,0,Neurons
2.6532776,-2.3609457,6,Astrocytes
0.19011523,3.2618213,0,OPCs
1.4050978,4.8751493,0,OPCs
4.356125,10.387419,4,Microglia
9.194569,9.619637,2,Oligodendrocytes
-2.7075508,5.7599087,0,OPCs
-0.27519482,3.265216,0,Oligodendrocytes
-2.2460742,10.400954,1,Endothelial
3.7107828,5.6480403,4,Neurons
-1.1776079,2.0643806,0,Oligodendrocytes
-4.339253,-2.2840474,5,Neurons
-0.26405153,3.719082,0,Microglia
3.5392234,8.853052,4,Microglia
0.31367844,13.209243,3,Microglia
-4.720631,3.7592866,0,Microglia
-2.8650048,10.117775,1,Oligodendrocytes
-1.6567508,5.9888854,0,Endothelial
9.565675,8.371132,2,Oligodendrocytes
0.77250546,13.34703,3,Microglia
2.619154,3.4969568,0,Microglia
-1.5965557,-2.1395597,5,Microglia
-5.8477845,3.0609434,0,Oligodendrocytes
1.1250893,9.974564,7,Oligodendrocytes
6.230652,2.728677,8,OPCs
-5.847355,1.5409935,0,Neurons
10.756604,10.938663,2,Neurons
-7.210374,10.362823,1,Microglia
1.624485,9.137313,7,Neurons
0.31875053,10.205322,7,Neurons
-5.404081,8.479669,1,Neurons
-0.50106496,7.1511517,0,Neurons
9.841821,9.708939,2,Endothelial
3.0324256,6.806488,4,Microglia
2.9369016,-1.580122,6,Astrocytes
-0.9121974,-2.6190352,5,Neurons
-1.7813323,9.58293,1,Neurons
6.1876416,11.28843,4,Neurons
-1.4096737,-0.33831263,0,OPCs
-0.21725635,3.5845683,0,Microglia
5.088158,-4.1232038,6,Oligodendrocytes
-2.8456895,12.87291,3,OPCs
-1.862901,2.4686134,0,Oligodendrocytes
-6.7624726,8.6010275,1,Neurons
-3.0682821,9.966055,1,Neurons
-1.2633222,4.776249,0,Neurons
5.6013803,8.954509,4,Neurons
-2.2381492,8.218596,1,Neurons
1.241403,2.4446123,0,Microglia
-4.684629,9.071954,1,Microglia
-4.236523,10.805571,1,Neurons
7.351774,2.2408552,8,OPCs
2.7584777,6.075336,4,OPCs
7.0324397,2.176972,8,OPCs
-3.431432,8.51383,1,Oligodendrocytes
1.7961925,10.194162,7,Neurons
-2.9452682,4.981015,0,Neurons
4.2582846,9.376042,4,Microglia
1.3783548,4.978355,0,Astrocytes
-4.3044868,10.40365,1,Endothelial
10.649043,10.414464,2,Endothelial
-5.4240003,6.981553,1,Endothelial
-4.519876,8.56031,1,Neurons
1.2636212,8.810474,7,Microglia
2.64149,-2.939153,6,Astrocytes
4.5833282,7.1426744,4,Neurons
4.5728707,-0.08623837,8,Oligodendrocytes
-0.02469453,14.633305,3,Microglia
-1.2184184,5.0399957,0,OPCs
-0.5269584,14.167392,3,Microglia
-3.9219093,-2.7999785,5,Pericytes
-3.1721387,12.078099,3,Microglia
-0.049309462,6.343505,0,Neurons
9.828945,10.092839,2,Oligodendrocytes
-4.0401397,-1.8352655,5,Neurons
0.34147722,3.5740583,0,Microglia
-3.014859,12.34639,3,Neurons
0.53412724,9.212581,7,Pericytes
-0.49684206,7.0255437,0,Endothelial
1.4260111,-1.592407,6,Microglia
-3.51259,-3.1453269,5,Neurons
1.7306921,10.636164,7,Microglia
10.939496,8.101747,2,Oligodendrocytes
-1.6599604,-2.5402918,5,OPCs
8.00076,9.268264,2,Oligodendrocytes
0.8971687,10.420939,7,Neurons
10.374087,10.607808,2,Oligodendrocytes
9.606021,10.333333,2,Oligodendrocytes
-1.0514299,8.017896,0,Neurons
3.5176616,9.71031,4,Endothelial
-4.946752,9.259328,1,Neurons
-2.2410066,8.376487,1,Endothelial
-4.9844775,9.528048,1,Neurons
-1.3834547,14.370912,3,Microglia
-3.1053374,3.9672558,0,Neurons
0.86848336,4.051896,0,Microglia
-4.325325,11.15175,1,Neurons
-3.8188646,6.9933386,1,Neurons
-4.460228,1.1977384,0,Neurons
-4.30995,3.4816635,0,Neurons
-2.7264757,9.482302,1,Neurons
-4.226255,3.9417133,0,Neurons
10.3775,8.889706,2,Oligodendrocytes
8.844667,9.578049,2,Microglia
-1.6204519,9.838197,1,Pericytes
10.312189,5.6997404,2,Endothelial
-4.631447,9.355374,1,Neurons
-4.5912566,6.376958,1,Neurons
0.64473355,9.458152,7,OPCs
12.0091505,10.000096,2,Oligodendrocytes
-0.123338535,4.1201653,0,Microglia
-3.9319844,9.430067,1,Neurons
8.473831,9.302882,2,Microglia
6.53902,2.0816207,8,OPCs
3.5436323,9.335923,4,Neurons
2.2044094,3.923302,0,Microglia
-1.0954349,11.567644,3,Neurons
-2.6955543,9.181646,1,Neurons
-4.143633,1.8448375,0,Neurons
6.2630334,10.096228,4,Endothelial
-8.094007,11.8008,1,Neurons
-0.703929,4.58515,0,Endothelial
5.600631,8.990913,4,Endothelial
10.340179,10.690672,2,Endothelial
-0.48981902,4.093562,0,Oligodendrocytes
8.550539,8.438735,2,Oligodendrocytes
-3.8645267,-1.4800102,5,Microglia
10.396625,9.568804,2,OPCs
-5.335874,2.3059773,0,Neurons
-0.80287164,3.3340375,0,Oligodendrocytes
-2.435136,8.683334,1,Endothelial
-1.2238545,2.312755,0,Oligodendrocytes
-4.6167984,3.732064,0,Neurons
-2.9929547,5.3641195,0,Endothelial
-0.589913,2.8740556,0,Neurons
1.6560394,6.2524076,4,OPCs
6.4454026,2.6447742,8,OPCs
0.71337813,10.640337,7,Neurons
-0.9188295,3.5936954,0,Neurons
11.665556,7.3033853,2,Oligodendrocytes
3.5505219,9.748479,4,Neurons
-4.229736,10.733431,1,Neurons
-5.0196285,9.388936,1,Neurons
-2.8172374,9.675342,1,Endothelial
0.17755452,4.2937217,0,Microglia
0.02810469,14.190222,3,Astrocytes
-1.507719,15.213771,3,Microglia
-4.275495,1.4999503,0,Neurons
-1.9771836,-1.5875523,5,OPCs
-1.1143545,4.7356873,0,Pericytes
-0.8436199,5.0134263,0,Neurons
1.2916099,9.586326,7,Neurons
1.9860224,3.3791523,0,Microglia
-3.0593193,3.935312,0,Pericytes
-3.8776286,-2.5315986,5,OPCs
-5.136306,9.533141,1,Neurons
-5.00458,8.4721365,1,Neurons
8.003183,5.53741,2,Microglia
-0.08919108,10.691799,7,Endothelial
0.24196091,13.2564335,3,Astrocytes
-1.5294966,-2.5569146,5,Neurons
-1.2094972,0.81633735,0,Oligodendrocytes
6.8031187,8.946141,2,Oligodendrocytes
2.660933,6.4946704,4,Neurons
0.88605285,3.776419,0,Microglia
9.724623,8.871965,2,Oligodendrocytes
10.475887,9.923468,2,Oligodendrocytes
-1.4820296,7.892764,0,Endothelial
10.124722,6.052295,2,Endothelial
3.7693336,8.941335,4,Neurons
-0.352419,10.743425,7,Neurons
2.8968067,-1.8911376,6,Astrocytes
-3.175069,-2.0945795,5,Neurons
-2.6758533,10.102492,1,Neurons
7.8635163,8.596616,2,Endothelial
3.92144,9.438789,4,Neurons
4.7473836,-3.884682,6,Neurons
-0.118933395,6.820978,0,Neurons
1.0456501,10.259394,7,Neurons
10.843809,9.730858,2,Microglia
-6.678248,8.581042,1,Endothelial
-2.1471825,1.9783288,0,Oligodendrocytes
8.051908,13.406097,0,Microglia
-6.2261777,11.810315,1,Neurons
3.614318,9.9057045,4,Microglia
11.38176,9.372826,2,Oligodendrocytes
-3.6434495,4.6564655,0,Neurons
-5.4300547,9.006521,1,OPCs
7.879868,9.296794,2,Microglia
9.868718,8.4038105,2,Oligodendrocytes
-0.61283535,7.5582013,0,Oligodendrocytes
0.68284535,14.029314,3,Neurons
-0.34557036,4.4126434,0,Neurons
-4.4057255,8.362027,1,Neurons
-6.7883644,9.483248,1,Neurons
-4.3067884,3.936227,0,Neurons
-2.008636,9.799925,1,Endothelial
5.1319184,7.14219,4,Astrocytes
10.107111,9.203304,2,Endothelial
-4.528188,6.1588035,1,Neurons
-8.50026,7.1658945,1,Endothelial
11.330634,10.996772,2,Endothelial
-2.6698382,5.820884,0,Neurons
2.90251,6.400495,4,Microglia
-1.3741118,12.707994,3,Neurons
-4.8018966,1.2244203,0,Microglia
-7.5064926,7.6201544,1,Neurons
-2.5156977,2.8305001,0,Oligodendrocytes
0.6916392,6.4460006,0,Pericytes
7.426818,8.99001,2,Microglia
0.07390604,2.804499,0,OPCs
-0.6873769,14.568072,3,Neurons
-7.315797,11.686118,1,Neurons
-1.196148,2.9499621,0,OPCs
-2.45859,12.957476,3,Pericytes
-1.2443607,-2.3087618,5,Microglia
-4.437913,-2.2604558,5,Oligodendrocytes
-2.20076,-2.8374703,5,Neurons
1.017776,2.2246952,0,Astrocytes
-4.0159254,1.8218863,0,Neurons
3.102611,7.2336183,4,Neurons
-1.5511376,5.3752213,0,OPCs
-5.425932,6.0898275,1,Microglia
7.058399,9.05817,2,Oligodendrocytes
-0.9891668,4.8212724,0,Neurons
3.3244305,9.865762,4,Neurons
0.6736064,3.3972738,0,Microglia
-3.8935592,-2.2097805,5,Microglia
11.074931,8.193098,2,Oligodendrocytes
-0.5109761,4.623249,0,Oligodendrocytes
-1.8410869,-1.9587926,5,Neurons
0.20674495,10.097246,7,Neurons
-1.5860432,-1.9448941,5,Pericytes
-7.4508457,11.868374,1,Neurons
-6.6805534,2.6066098,0,Pericytes
-2.2396538,5.9752812,0,OPCs
-0.685069,2.6757655,0,Oligodendrocytes
4.8465767,0.43988335,8,Oligodendrocytes
3.2711544,5.6590614,4,Neurons
0.13487357,6.6399355,0,Neurons
-3.9172745,3.2674327,0,Microglia
-6.15958,6.9480443,1,Microglia
-3.6199076,10.37024,1,Neurons
-0.5354129,13.669095,3,Neurons
11.037907,9.639111,2,Endothelial
0.7344625,5.3860774,0,Astrocytes
11.564833,10.187315,2,Neurons
0.91725713,4.0872364,0,Microglia
-7.3538203,9.700985,1,Neurons
-5.1445904,8.480233,1,Neurons
-0.5825507,4.7928452,0,Neurons
-2.598481,7.3523984,0,Endothelial
-4.5242305,6.2080865,1,Neurons
3.2682557,6.189255,4,Neurons
-3.0506926,12.856934,3,Astrocytes
7.9546986,9.270072,2,OPCs
8.161661,9.206406,2,Oligodendrocytes
2.700403,-3.0242493,6,Oligodendrocytes
-3.774631,9.663641,1,Neurons
-1.458054,3.6545033,0,Oligodendrocytes
-0.669105,6.791737,0,Neurons
-0.56911314,3.8185818,0,Microglia
-4.404261,7.0245967,1,Neurons
-1.1030396,12.864774,3,Neurons
6.198836,10.443079,4,OPCs
-2.9181204,8.85795,1,Neurons
-1.5614326,-2.569689,5,Astrocytes
10.421369,10.489657,2,Microglia
0.0017042812,12.957997,3,Neurons
-6.366643,5.1646914,1,Neurons
0.4418135,2.5665472,0,OPCs
-1.0540004,11.752891,3,Microglia
-0.14529316,15.031474,3,Neurons
3.5886157,8.073615,4,Neurons
-1.4462138,2.4604928,0,Oligodendrocytes
-4.1216226,2.7205677,0,Endothelial
-1.0443273,4.8097677,0,Endothelial
-2.006179,8.234424,0,Neurons
-2.634714,8.798401,1,OPCs
11.70259,10.155487,2,Microglia
-3.7731085,7.7168994,1,Astrocytes
7.617946,9.196332,2,Oligodendrocytes
-1.3056618,10.984769,3,Neurons
0.50035685,3.337117,0,Microglia
0.7160543,1.3724617,0,Microglia
8.544803,9.474749,2,Microglia
10.983128,7.5357747,2,Oligodendrocytes
-0.31480974,4.150105,0,Microglia
1.1240021,4.2879434,0,Microglia
-0.88219905,2.0206625,0,Oligodendrocytes
-0.5043121,4.742408,0,Astrocytes
-0.78379494,7.8355904,0,Oligodendrocytes
-1.8100421,2.83513,0,Oligodendrocytes
1.0909004,3.5937083,0,Microglia
0.62267494,10.032286,7,Endothelial
0.231533,13.935998,3,Microglia
-0.4529941,13.799218,3,OPCs
-3.9272077,12.720741,3,Neurons
9.886657,10.225391,2,Oligodendrocytes
-0.25771043,1.1349186,0,Oligodendrocytes
0.6792594,10.201351,7,Microglia
9.774278,10.34447,2,Microglia
9.840015,7.260071,2,Endothelial
-6.72302,12.350938,1,Microglia
-4.117322,6.571603,1,Neurons
-5.593225,1.8784751,0,Neurons
5.337611,10.848148,4,Endothelial
5.5590687,11.312626,4,Microglia
-0.98075086,-2.3143559,5,Microglia
10.634515,10.8903475,2,Pericytes
-2.7549937,6.8335648,0,Neurons
-3.5736828,4.478034,0,Neurons
-2.6130846,9.752519,1,Neurons
2.083504,-1.4027371,6,Astrocytes
-3.004936,9.9077635,1,Neurons
3.0423791,-3.2011323,6,Pericytes
-3.3219113,9.050567,1,Neurons
0.56854284,14.285511,3,Microglia
1.97061,3.1928625,0,Microglia
7.750409,5.612846,2,Oligodendrocytes
-3.9413276,6.0118146,1,Neurons
-5.820094,12.119939,1,Neurons
-5.1711035,9.186957,1,Oligodendrocytes
-1.1646603,8.265497,0,Microglia
-4.2868443,8.758589,1,Neurons
2.513158,3.6670473,0,Microglia
-4.8208847,6.883692,1,Neurons
-0.57878906,12.232196,3,Pericytes
-2.8158498,8.709427,1,Neurons
-4.878013,9.459317,1,OPCs
4.7602663,11.991722,4,Microglia
-4.0173874,-1.9930087,5,Neurons
-5.2266097,8.42729,1,Neurons
-5.3978047,8.0627,1,Neurons
11.263117,7.9602194,2,Oligodendrocytes
-0.670632,12.93245,3,Microglia
-0.58624136,3.460055,0,Neurons
-3.726338,8.450967,1,Microglia
-2.047627,9.608935,1,Pericytes
1.6619838,9.689164,7,OPCs
-1.3736063,2.0538368,0,Oligodendrocytes
-3.335467,-2.3252847,5,Oligodendrocytes
-5.182616,9.94062,1,Neurons
-0.20422414,5.221251,0,Astrocytes
1.2306744,8.2352295,7,Neurons
-1.7664834,15.121367,3,Neurons
10.949485,9.644251,2,Microglia
7.075665,2.4550874,8,OPCs
3.5389252,0.8805525,8,Oligodendrocytes
-3.390359,12.563261,3,Neurons
7.3020406,0.83004993,8,Oligodendrocytes
-0.10098887,1.8997103,0,Oligodendrocytes
5.0025463,-4.040829,6,Neurons
-6.966876,12.222148,1,Endothelial
-0.7406232,2.515095,0,Oligodendrocytes
5.8331547,11.291342,4,Endothelial
-4.4608784,-2.1949916,5,Neurons
-4.157911,-2.9539905,5,Neurons
12.239279,9.987551,2,Neurons
-1.0371281,0.9964813,0,Oligodendrocytes
-0.10811662,3.8262796,0,Neurons
-7.550432,10.524631,1,Astrocytes
-6.485983,12.158382,1,Neurons
3.2922904,-2.4807842,6,Pericytes
1.098134,5.138075,0,Astrocytes
-4.224604,-2.66437,5,Microglia
3.4686859,10.068826,4,Microglia
-3.98546,2.076453,0,Neurons
-2.2383444,10.22663,1,Oligodendrocytes
-0.14679827,4.154069,0,Neurons
4.538429,11.769485,4,Neurons
0.87942785,13.846714,3,Microglia
-4.1174736,10.191632,1,Microglia
10.545393,10.9169235,2,Oligodendrocytes
4.596882,-3.6890647,6,Oligodendrocytes
-4.4384046,8.9223,1,Astrocytes
5.0993595,11.223927,4,Endothelial
0.9264899,13.53223,3,Oligodendrocytes
-4.6124973,8.950897,1,OPCs
-2.0874064,1.4566125,0,Endothelial
-3.597058,4.300903,0,Neurons
-0.575956,3.2383916,0,Oligodendrocytes
-4.4528537,6.636829,1,Neurons
-4.1544805,13.376094,3,Neurons
-2.006447,12.494525,3,Neurons
-2.3359432,15.502207,3,Neurons
3.1143038,-2.6057496,6,Astrocytes
-3.0040438,-2.7964034,5,Microglia
12.535429,10.476699,2,Microglia
-0.47922918,9.233127,7,Neurons
-1.0776162,3.139173,0,OPCs
-1.8274815,1.8533411,0,Oligodendrocytes
10.111398,10.281617,2,Oligodendrocytes
-6.15327,12.219646,1,Endothelial
2.3065362,-3.085863,6,Astrocytes
-7.7913413,11.507806,1,Microglia
-8.044764,6.378224,1,Astrocytes
8.313699,6.0951147,2,Pericytes
-3.4926515,4.1841407,0,Pericytes
4.9060183,10.699859,4,Endothelial
-6.5409064,8.386313,1,Endothelial
-3.049955,6.4938526,0,Neurons
3.9574769,9.893266,4,Astrocytes
-0.41433826,6.2442975,0,Neurons
-4.2554436,9.740589,1,Neurons
-0.98689663,1.6012483,0,Oligodendrocytes
3.9294796,0.82315856,8,Oligodendrocytes
0.46881345,4.023982,0,OPCs
-5.342131,1.703735,0,Pericytes
-0.94226676,-2.3111196,5,Neurons
-6.254168,5.1806355,1,Neurons
-1.4043298,9.176745,1,Neurons
1.7873598,9.291596,7,Neurons
5.4982734,8.852601,4,Neurons
5.4918222,-4.6014237,6,OPCs
10.059545,10.662287,2,Microglia
-0.96208,4.028887,0,Astrocytes
-6.3165107,8.500368,1,Microglia
0.20121036,12.179683,3,Neurons
-6.8687625,9.480688,1,Neurons
-2.76884,-2.5648744,5,Neurons
-0.5541664,4.0676355,0,OPCs
-3.6513126,3.9307134,0,Neurons
-2.3679678,6.1891932,0,OPCs
9.49608,10.151688,2,Endothelial
-0.14772563,14.012409,3,Neurons
1.0752107,8.418409,7,Astrocytes
-0.44871044,15.174938,3,Endothelial
-3.4107475,5.532663,0,Neurons
-6.6423473,7.391439,1,Neurons
7.638129,9.227206,2,Neurons
5.6057434,10.466383,4,Microglia
-2.1109369,5.5587006,0,Pericytes
9.333755,8.681972,2,Microglia
-7.865021,7.8523197,1,Endothelial
-0.8611689,7.4444733,0,Neurons
-1.520236,14.034296,3,Neurons
-2.852484,12.763942,3,Neurons
11.5476885,7.2029138,2,Oligodendrocytes
-5.504479,5.7330394,1,Neurons
-8.135046,7.556625,1,Neurons
-0.5186966,7.5081043,0,Oligodendrocytes
8.054825,13.40945,0,Microglia
-4.127128,10.246018,1,Neurons
-0.3234524,2.518944,0,OPCs
11.922581,9.772191,2,Neurons
-0.093036585,3.4882464,0,Microglia
-6.474455,5.0583444,1,Neurons
