names,scores,logfoldchanges,pvals,pvals_adj,cluster
Rgs2,6.7811575,2.909066,1.1921695476142958e-11,3.491544819864764e-11,0
Polr3h,6.6760626,-3.006727,2.4544721206611168e-11,7.135633911391694e-11,0
Gusb,6.523851,0.41094273,6.852491350231655e-11,1.9702045150318978e-10,0
Srl,6.375421,3.5359983,1.8246085119121259e-10,5.187748868854535e-10,0
Ccdc162,6.275639,1.5007892,3.482010035993461e-10,9.840053269357738e-10,0
Vrk3,6.1288037,-3.1583765,8.854225769005667e-10,2.472720691804397e-09,0
Get4,6.001358,-1.2653226,1.9567395095515627e-09,5.421651890183482e-09,0
Gm51425,5.780029,0.7340296,7.46877798375744e-09,2.0376138158510233e-08,0
Llgl1,5.545659,-0.6909454,2.9284888947180152e-08,7.856370690620603e-08,0
5430403G16Rik,5.5424547,-2.3286233,2.9826052226255525e-08,7.999083585242938e-08,0
Tnfsf9,0.06965214,-3.8196633,0.9444705362865096,0.9969117336678376,1
Gm34078,0.06965214,-4.184143,0.9444705362865096,0.9969117336678376,1
Rab44,0.06965214,-3.466581,0.9444705362865096,0.9969117336678376,1
Gm15637,0.06965214,-4.6090302,0.9444705362865096,0.9969117336678376,1
Gm44674,0.06962331,-3.5075355,0.944493487964641,0.9969117336678376,1
Oas1b,0.064382456,-6.5484853,0.9486657016989488,0.9969117336678376,1
Gm20888,0.064382456,-5.237434,0.9486657016989488,0.9969117336678376,1
Gm20937,0.064353615,-4.926112,0.9486886614823856,0.9969117336678376,1
Gm15402,0.064353615,-3.0055199,0.9486886614823856,0.9969117336678376,1
Gm32296,0.064353615,-2.618851,0.9486886614823856,0.9969117336678376,1
Rhox4b,0.09101713,-12.007136,0.9274789822920111,0.9996677276278837,2
Gm41002,0.08901778,-6.1963162,0.9290677785898938,0.9996677276278837,2
Gm35822,0.08574088,-5.031997,0.9316724071941505,0.9996677276278837,2
Frmpd1os,0.08574088,-3.8783805,0.9316724071941505,0.9996677276278837,2
Gm12126,0.08374875,-3.3000534,0.9332561972975673,0.9996677276278837,2
Gm11184,0.08047906,-4.804666,0.9358562487924353,0.9996677276278837,2
Gm20513,0.080464624,-3.8287036,0.9358677295860071,0.9996677276278837,2
Gm28342,0.080464624,-3.3348658,0.9358677295860071,0.9996677276278837,2
Gm57474,0.080464624,-3.7288415,0.9358677295860071,0.9996677276278837,2
Gm11614,0.08045019,-3.1993356,0.9358792103929143,0.9996677276278837,2
Slfn9,0.060702454,-5.420956,0.9515961767853329,0.996140635652101,3
Fmod,0.05575025,-9.938888,0.9555407661240329,0.996140635652101,3
Gm26576,0.055210978,-3.4190378,0.9559703824552422,0.996140635652101,3
1700003C15Rik,0.055210978,-3.1964314,0.9559703824552422,0.996140635652101,3
Gm11770,0.055210978,-3.7548099,0.9559703824552422,0.996140635652101,3
Gm32141,0.0513753,-5.372215,0.9590264659772402,0.996140635652101,3
Gm57030,0.050767668,-3.1609519,0.9595106544380877,0.996140635652101,3
5730471H19Rik,0.050767668,-5.607369,0.9595106544380877,0.996140635652101,3
Gm2396,0.050737288,-5.035668,0.9595348642546956,0.996140635652101,3
Gm21860,0.050737288,-3.0557637,0.9595348642546956,0.996140635652101,3
Muc13,0.0903456,-5.741602,0.9280125836352471,0.9990533953582956,4
Oas1b,0.08072295,-2.8839002,0.9356622873686505,0.9990533953582956,4
Slc5a2,0.07110807,-3.688311,0.9433117443234671,0.9990533953582956,4
Gm26519,0.06626174,-5.8690934,0.9471694443956207,0.9990533953582956,4
Gm1110,0.06624618,-3.188224,0.9471818307089459,0.9990533953582956,4
1700003D09Rik,0.066230625,-3.346902,0.9471942170350374,0.9990533953582956,4
Gm44366,0.06621507,-4.246055,0.9472066033738918,0.9990533953582956,4
Alb,0.06616839,-1.6730896,0.9472437624670043,0.9990533953582956,4
Gm31600,0.06144652,-5.330394,0.9510036032181577,0.9990533953582956,4
Cdh3,0.061430965,-3.9688373,0.9510159933400425,0.9990533953582956,4
3300002P09Rik,0.07439574,-7.1581755,0.9406954999301531,0.9994301435755317,5
Gm28586,0.06993634,-4.7057834,0.9442443252740231,0.9994301435755317,5
Gm57239,0.065510415,-5.999931,0.9477676124822226,0.9994301435755317,5
Lnp1,0.065476954,-7.314172,0.9477942575739225,0.9994301435755317,5
Gm10390,0.061000824,-2.3080826,0.9513585528846349,0.9994301435755317,5
Gm48558,0.059444636,-5.233748,0.9525979600998461,0.9994301435755317,5
Or5w14,0.059444636,-4.8535733,0.9525979600998461,0.9994301435755317,5
Gm17059,0.059444636,-3.9327505,0.9525979600998461,0.9994301435755317,5
Gm48825,0.059444636,-4.9045773,0.9525979600998461,0.9994301435755317,5
Cym,0.059444636,-13.256578,0.9525979600998461,0.9994301435755317,5
Gm11131,0.062122412,-6.021575,0.950465349994331,0.9995157309229485,6
Stbd1,0.062122412,-7.2909036,0.950465349994331,0.9995157309229485,6
Or14j10,0.062122412,-7.161514,0.950465349994331,0.9995157309229485,6
9130409I23Rik,0.058322728,-5.7735367,0.9534915638741865,0.9995157309229485,6
Tbx22,0.05831311,-5.203359,0.9534992260446673,0.9995157309229485,6
Or5w19,0.05831311,-4.4488807,0.9534992260446673,0.9995157309229485,6
Gm57156,0.05831311,-6.6928573,0.9534992260446673,0.9995157309229485,6
Trgc4,0.05831311,-3.8399649,0.9534992260446673,0.9995157309229485,6
Gm28988,0.05831311,-6.2750673,0.9534992260446673,0.9995157309229485,6
Gm36315,0.05830349,-3.8501728,0.953506888219446,0.9995157309229485,6
