names,scores,logfoldchanges,pvals,pvals_adj,cluster
Pde3b,35.925068,,1.240836994804607e-282,1.9391180136308998e-279,5
Mbnl1,35.905224,,2.531838588405443e-282,3.1653046032244846e-279,5
Tgfbr1,35.743324,,8.400461640559214e-280,8.751880952522608e-277,5
Mef2a,35.15758,,8.902315398287986e-271,7.949767650671172e-268,5
Zfhx3,35.14279,,1.4978392993613245e-270,1.170374182538455e-267,5
Srgap2,35.121174,,3.2033373244464113e-270,2.224895735012724e-267,5
Lyn,35.01131,,1.5138182058459976e-268,9.462877604743332e-266,5
Tnr,28.137936,,3.366708636257101e-174,2.104529568524314e-170,6
Sox6,27.348555,,1.1235044714663312e-164,3.5115132255680185e-161,6
Dscam,26.775517,,6.2315869278849144e-158,1.2984549962069533e-154,6
Vcan,26.442614,,4.437159608592906e-154,6.934171178328565e-151,6
Lhfpl3,26.280634,,3.1930742498205776e-152,3.991981427125686e-149,6
Luzp2,25.017403,,3.953410133209526e-138,4.118794457115458e-135,6
Epn2,24.809366,,7.103856701579165e-136,6.343744034510194e-133,6
Xylt1,24.653252,,3.3961658263694504e-134,2.6536790725794294e-131,6
Gm4876,24.552431,,4.074008060482908e-133,2.8296249317865177e-130,6
Ptprz1,24.240349,,8.358868440763625e-130,5.225128662321342e-127,6
Etl4,24.522974,,8.403230742585311e-133,5.252859537190079e-129,7
Hs3st4,24.32368,,1.1012048626923024e-130,3.4418157983447914e-127,7
Rai14,22.036772,,1.2793897895978935e-107,1.999366393694108e-104,7
Cdh18,22.04937,,9.68630331149866e-108,1.999366393694108e-104,7
Dlc1,21.945143,,9.636605238916507e-107,1.204768386969342e-103,7
Cntnap4,21.824432,,1.3601295719474675e-105,1.41702832570727e-102,7
Chsy3,19.906647,,3.563834095006953e-88,3.182503846841209e-85,7
Slc35f1,18.70633,,4.39627153614963e-78,3.4351366715589173e-75,7
Htr1f,18.220295,,3.562279633783397e-74,2.474201110086668e-71,7
Pcsk5,18.00528,,1.77102601662511e-72,1.1070683629923562e-69,7
Ttc28,13.365307,,9.643658432659728e-41,6.0282508862555966e-37,8
Pcbp3,12.663067,,9.472544569185012e-37,2.960643805098776e-33,8
Ptpro,12.527343,,5.2905814795370265e-36,1.1023808276195318e-32,8
Slc24a2,-12.17703,,4.1201708664076575e-34,6.438797021478567e-31,8
Maml3,12.154184,,5.450312063133913e-34,6.813980141330018e-31,8
Meis2,11.504787,,1.2479603377549314e-30,1.3001666785510127e-27,8
Mast4,-10.973061,,5.149933738361365e-28,4.598890828356699e-25,8
Pcdh15,10.812636,,2.999256415391925e-27,2.3435439815768655e-24,8
Il1rap,-10.71522,,8.635155787588573e-27,5.997595425357352e-24,8
Bach2,10.666518,,1.4599434415234627e-26,9.126106452963165e-24,8
Slc6a20a,11.411735,,3.653699213536715e-30,2.0392741926855495e-26,9
Cped1,11.361195,,6.52463347523772e-30,2.0392741926855495e-26,9
Slc7a11,11.225668,,3.0507350971308614e-29,5.596722061415943e-26,9
Arhgap29,11.211485,,3.5813291066491394e-29,5.596722061415943e-26,9
Bicc1,11.044525,,2.3299514149770285e-28,2.912905259004281e-25,9
Atp1a2,10.859051,,1.806168977708767e-27,1.8817270466095837e-24,9
Ranbp3l,10.548383,,5.1678758497029503e-26,4.6149131337847345e-23,9
Colec12,10.510707,,7.711339591630432e-26,6.02544797341023e-23,9
Slc6a13,10.409519,,2.2435191551727777e-25,1.5582486932205592e-22,9
Ptn,10.381154,,3.021000419020879e-25,1.8884273619299515e-22,9
