UMAP1,UMAP2,cluster,cell_type
9.307421,-2.0688155,0,Neurons
10.009657,6.736138,1,Microglia
3.2592595,-8.14956,3,Neurons
12.021344,-6.646088,0,Endothelial
11.793221,-1.4225218,0,Neurons
3.4517596,-8.248279,3,Neurons
8.728563,4.312598,1,Oligodendrocytes
9.444592,3.3270552,1,Oligodendrocytes
7.64514,0.4736731,1,Astrocytes
8.824115,0.7261969,1,Microglia
1.4282423,-4.3934293,2,Microglia
4.7029066,-6.748187,3,Neurons
-0.36982778,-4.323792,2,Microglia
5.8280067,-6.7616816,3,Neurons
16.263794,1.2830632,5,Neurons
-0.42864746,-5.8118906,2,Oligodendrocytes
7.837594,4.2087164,1,Oligodendrocytes
3.2512987,-8.466621,3,Microglia
10.899136,-1.3363138,0,Neurons
15.799974,-2.3985534,0,Neurons
5.4117823,6.6490746,6,Oligodendrocytes
12.303916,-2.7629814,0,Neurons
9.844636,3.0192342,1,Neurons
10.01656,-5.246597,0,Endothelial
-1.3348373,-2.3383198,2,Endothelial
16.097895,0.86581284,5,Endothelial
-0.61579245,-4.622515,2,Microglia
4.125484,1.5693192,4,Astrocytes
12.236027,-3.201254,0,Pericytes
11.828478,3.2887177,1,Neurons
14.506686,-2.7085345,0,Endothelial
10.9030485,-0.63871497,0,OPCs
6.1513405,-4.921479,3,Endothelial
16.5266,0.31351104,5,Neurons
-1.523288,-3.8090465,2,Oligodendrocytes
12.235704,4.7729325,1,Neurons
11.579432,2.9994957,1,Microglia
11.57493,3.2783365,1,Neurons
9.854885,1.7480867,1,OPCs
2.4005961,1.9120785,4,Oligodendrocytes
6.122637,-1.0543759,1,Pericytes
11.61115,-6.6921587,0,Neurons
-1.3430856,-2.3950584,2,Neurons
-2.19095,-1.4565657,2,Oligodendrocytes
-0.7754142,-3.0099585,2,Microglia
5.3616285,-4.600295,3,Neurons
16.00281,-0.38079637,5,Endothelial
10.842151,5.0809546,1,OPCs
13.740692,-3.6792667,0,Neurons
6.5559206,2.5555465,1,Pericytes
-0.8032024,-6.4575987,2,Oligodendrocytes
4.0092106,-9.498327,3,Neurons
5.810311,-3.5018907,3,Neurons
10.23212,1.1606191,1,Neurons
11.822253,0.50229084,0,Neurons
11.234469,5.6505413,1,Microglia
4.248171,-8.169931,3,Neurons
5.2976255,6.1790075,6,Oligodendrocytes
-0.34826174,-4.7662034,2,Oligodendrocytes
-0.17964055,-6.7747817,2,Oligodendrocytes
-0.8949218,-3.196338,2,Oligodendrocytes
10.37216,-2.3840501,0,Neurons
5.839193,-3.5247424,3,Oligodendrocytes
5.6338925,-6.6716146,3,Astrocytes
13.061536,5.4951153,1,Microglia
11.810507,3.8015022,1,Endothelial
-0.044913337,-6.1470156,2,Pericytes
9.567992,2.5446951,1,Microglia
5.5046353,-4.7871504,3,Oligodendrocytes
10.728618,2.357431,1,Neurons
13.138358,-1.2140361,0,Neurons
10.984949,-6.144465,0,Astrocytes
11.56836,-6.747355,0,Astrocytes
12.145057,-3.5233986,0,Neurons
16.750292,-0.050543398,5,Astrocytes
9.198959,-2.7510586,0,Neurons
8.79592,3.0761216,1,OPCs
10.653559,-1.3552035,0,Pericytes
9.246117,3.5424845,1,OPCs
7.8240385,2.1992688,1,OPCs
12.06457,-4.992055,0,Neurons
8.393642,4.453277,1,Oligodendrocytes
2.313679,2.4061732,4,Astrocytes
6.678028,4.6226835,1,Oligodendrocytes
0.5387795,-1.2316952,2,Oligodendrocytes
15.693081,-2.355047,0,Endothelial
3.7601418,-7.250617,3,Microglia
10.096993,6.2898426,1,Neurons
10.607468,-5.8333426,0,Microglia
14.972141,-2.135656,0,Neurons
5.9729695,-4.4823165,3,Neurons
11.294244,3.0496154,1,Neurons
15.196232,-3.7265334,0,Microglia
12.294498,-3.2276824,0,Microglia
7.418615,4.3591094,1,Neurons
9.199103,-3.4550786,0,Neurons
0.13559452,-7.1314116,2,Oligodendrocytes
3.2134135,4.950343,7,Microglia
0.59651756,-4.5941024,2,OPCs
13.818195,2.3819363,0,Neurons
10.667229,-1.703618,0,Neurons
9.184682,-3.6489196,0,Astrocytes
5.595564,2.2258399,1,Astrocytes
-2.3424678,-4.2230554,2,Microglia
6.188345,-5.864384,3,Astrocytes
-0.21861652,-4.387785,2,Pericytes
11.291391,1.3924332,1,Neurons
12.966862,-2.869979,0,Neurons
-0.48281524,-3.2811174,2,Neurons
7.916478,2.812971,1,Endothelial
10.195026,6.082693,1,Astrocytes
13.003825,5.351658,1,Astrocytes
12.920681,0.099219106,0,Neurons
10.667037,-1.7002285,0,Neurons
4.286441,-0.86715555,1,Endothelial
12.783034,0.374886,0,Neurons
13.488969,6.4662676,1,Neurons
10.610209,-5.6099687,0,Neurons
5.8090186,-3.7867386,3,Astrocytes
1.9772149,-5.176575,2,Oligodendrocytes
10.511092,3.9007604,1,Microglia
13.11228,5.886451,1,Endothelial
6.7082405,1.8746387,1,OPCs
9.869159,2.331947,1,Neurons
13.886447,2.4071546,0,Neurons
-0.7062096,-4.0298467,2,Microglia
5.798327,-4.8649564,3,Microglia
0.5499665,-3.632104,2,Oligodendrocytes
9.763138,2.8679466,1,Neurons
8.607221,4.6670866,1,Oligodendrocytes
3.8122149,-8.709171,3,Neurons
6.7940917,1.3935117,1,Endothelial
11.918787,-6.4504786,0,Neurons
11.847441,6.249994,1,Neurons
14.242944,-0.9522784,0,Neurons
9.462482,-2.5933888,0,Astrocytes
11.652047,4.3420944,1,Neurons
14.077099,2.1652348,0,Astrocytes
5.6024494,-5.024355,3,Astrocytes
6.6993675,1.7069821,1,Astrocytes
-0.28535584,-3.829565,2,Microglia
13.46352,-2.8734946,0,Astrocytes
13.029102,-1.4725564,0,Neurons
11.499732,-0.05640896,1,Endothelial
9.067225,-2.3170588,0,Neurons
15.906116,0.09348474,5,Microglia
-0.23932205,-6.3554354,2,OPCs
3.533695,1.7463727,4,Endothelial
-1.6344485,-3.107738,2,Astrocytes
13.406355,-2.004422,0,Neurons
0.004141726,-4.084303,2,Oligodendrocytes
-2.4200606,-1.724363,2,Neurons
5.415155,-4.168483,3,Neurons
11.562001,6.6214476,1,Neurons
0.46764866,-4.384739,2,Oligodendrocytes
12.748714,1.5196729,0,Neurons
0.49793532,-2.6843486,2,Astrocytes
11.219699,3.0540597,1,Neurons
11.710001,3.198413,1,Endothelial
13.9219265,-3.316234,0,Neurons
11.043823,2.8987691,1,Neurons
-2.5329978,-4.0262117,2,Microglia
7.874409,0.51188713,1,Microglia
8.050327,3.80811,1,Oligodendrocytes
-0.4126784,-6.2303195,2,Oligodendrocytes
9.064241,2.8448508,1,Oligodendrocytes
0.41657555,-4.3283563,2,Astrocytes
12.938482,-3.4634278,0,Neurons
9.100185,3.1817508,1,OPCs
7.3726707,-2.526721,0,Pericytes
-0.7473996,-2.9101985,2,Neurons
-1.3920879,-2.5684998,2,Oligodendrocytes
12.833266,-3.255355,0,Neurons
7.6557937,2.3179448,1,OPCs
12.158836,-3.9348621,0,Neurons
12.58917,5.97622,1,Neurons
5.010041,-6.547898,3,Microglia
11.5528755,-5.358171,0,Astrocytes
2.5709238,2.1521597,4,Astrocytes
10.658611,0.9656232,1,Microglia
16.618553,1.0853688,5,Neurons
12.884312,-1.5376981,0,Neurons
2.8451142,2.209272,4,Astrocytes
10.90481,0.7518144,1,Neurons
8.285728,2.299639,1,Oligodendrocytes
0.79052484,-4.940323,2,OPCs
5.5017,7.4459906,6,Oligodendrocytes
12.386995,-2.9609463,0,Endothelial
11.194263,-3.8232014,0,Neurons
-0.60417044,-4.182311,2,Neurons
13.054888,-0.8885011,0,Endothelial
9.473927,-0.28619346,1,Oligodendrocytes
-2.3913026,-2.6796606,2,Microglia
7.9132247,4.5778027,1,Oligodendrocytes
8.241572,3.4691067,1,Neurons
2.9920948,2.239342,4,Oligodendrocytes
7.668552,2.6348848,1,OPCs
-1.0687853,-5.159259,2,Microglia
12.261435,4.545417,1,Neurons
12.285791,5.254408,1,Oligodendrocytes
7.112353,13.480811,8,OPCs
14.7717285,-2.5373015,0,Neurons
11.01477,-0.6854482,0,Neurons
-0.10992548,-5.1054254,2,Astrocytes
-2.206812,-3.7612338,2,Oligodendrocytes
0.24525675,-5.648636,2,Oligodendrocytes
-2.23124,-3.414649,2,Oligodendrocytes
6.0205255,-5.4687195,3,Pericytes
10.299743,5.9967904,1,Oligodendrocytes
-1.7298266,-3.441976,2,OPCs
5.7847204,-4.7648416,3,Neurons
5.541105,7.0342016,6,Oligodendrocytes
3.4568074,5.0074434,7,Microglia
-1.6412349,-2.4246438,2,Pericytes
6.118836,0.02583401,1,Endothelial
0.4534611,-1.7557408,2,Oligodendrocytes
6.5985556,2.0297291,1,Astrocytes
5.778638,-7.3771505,3,Neurons
-0.8503673,-5.6559377,2,Oligodendrocytes
-0.9708246,-5.300555,2,Oligodendrocytes
6.777226,13.266524,8,OPCs
10.931275,-0.6628488,0,Neurons
-1.9308141,-3.043296,2,Oligodendrocytes
14.360756,-2.3812852,0,Neurons
10.971964,2.7057226,1,Astrocytes
2.6923707,2.0936494,4,Astrocytes
3.913272,-8.350078,3,Neurons
14.722129,-3.8596616,0,Neurons
12.103937,-6.076228,0,Neurons
9.096255,1.0969281,1,Microglia
12.209403,6.338808,1,Oligodendrocytes
10.732903,0.48869026,1,OPCs
12.103799,-5.1488566,0,Neurons
3.864598,-9.05399,3,Neurons
11.386679,4.5132313,1,Neurons
-0.7160979,-3.5957007,2,Oligodendrocytes
13.361877,5.5162597,1,Endothelial
12.1283,-4.3559246,0,Neurons
5.7163324,-6.9778185,3,Neurons
10.72857,0.71810055,1,Pericytes
5.6485567,-7.2475824,3,Astrocytes
14.738251,2.238106,0,Neurons
11.518729,3.2404468,1,Endothelial
11.156658,-4.188856,0,Neurons
0.49370727,-3.7290769,2,Endothelial
6.7019,4.9346905,1,Oligodendrocytes
15.212154,-3.5146024,0,Endothelial
-0.5389805,-4.028851,2,Microglia
8.909294,1.600978,1,Microglia
-1.2802751,-4.7004046,2,Endothelial
0.29840147,-5.1796513,2,Oligodendrocytes
6.6578064,0.5601689,1,Endothelial
6.8607607,4.221547,1,Oligodendrocytes
11.985102,-0.47596088,0,Neurons
5.7702045,-4.5039835,3,Astrocytes
5.5630236,-4.662574,3,Microglia
5.0391264,-5.987859,3,Neurons
11.71964,-6.4296966,0,Neurons
8.890399,-2.6611876,0,OPCs
3.8503919,-9.117898,3,Neurons
13.583899,-3.1716216,0,Neurons
12.402759,-0.35349965,0,Microglia
8.406533,2.6536396,1,OPCs
5.134359,-6.4349723,3,Neurons
10.875156,-3.9300041,0,Neurons
14.408797,-2.5089164,0,Pericytes
8.463174,2.7513375,1,OPCs
11.804381,6.8007793,1,Neurons
11.250511,-6.4785986,0,Endothelial
11.632339,-5.9997277,0,Neurons
12.90323,6.9803963,1,Oligodendrocytes
1.0758415,-4.1183605,2,Endothelial
0.46557787,-4.467248,2,Oligodendrocytes
3.8767962,-9.440213,3,Endothelial
13.935353,-0.5774551,0,Microglia
11.129047,2.926947,1,Microglia
8.445283,2.9068248,1,OPCs
3.3538947,4.448973,7,Microglia
-1.7587198,-4.1613035,2,Oligodendrocytes
-0.60841393,-6.3984914,2,Neurons
2.061586,-2.8862193,2,Pericytes
15.262385,-2.3577242,0,Neurons
7.3479533,3.207759,1,OPCs
-0.1057791,-4.990465,2,Oligodendrocytes
13.641037,-1.5330083,0,Neurons
12.690008,0.4500839,0,OPCs
5.9049883,1.4297113,1,Endothelial
15.99559,1.7009537,5,Oligodendrocytes
-1.3560414,-4.9886737,2,Neurons
15.254496,-4.295648,0,OPCs
14.189127,-3.5198255,0,Neurons
11.399054,3.2198825,1,Neurons
5.83045,-1.3127953,1,Astrocytes
11.64333,5.150145,1,Neurons
11.276628,-0.6184209,0,Astrocytes
17.053577,0.3874228,5,Endothelial
11.237104,6.5931773,1,Endothelial
6.296599,-5.062349,3,OPCs
14.740689,3.115285,0,Neurons
11.460824,-3.071329,0,Microglia
11.26676,0.27295747,1,Microglia
-0.62304646,-4.964988,2,Microglia
7.311656,-2.4540591,0,Microglia
5.156825,-7.3644466,3,Microglia
-0.020627776,-3.8797174,2,Microglia
12.811388,6.0339074,1,OPCs
5.0569334,7.120956,6,Oligodendrocytes
14.38101,-3.80951,0,Neurons
14.115934,-3.2885904,0,Microglia
11.291479,5.6890464,1,Endothelial
-1.788015,-2.2471945,2,Endothelial
10.2753525,-5.13546,0,Neurons
7.8917937,1.2083278,1,Neurons
10.858903,2.3059046,1,Microglia
3.7989073,-7.633619,3,Microglia
4.866548,-7.6865773,3,Endothelial
10.515891,-5.7357483,0,Neurons
7.9011836,4.826448,1,Oligodendrocytes
7.0982027,1.8197412,1,Pericytes
14.887379,-2.3225367,0,Neurons
12.033013,5.9745603,1,Endothelial
9.638189,2.2610104,1,Neurons
5.2713957,5.9506745,6,Oligodendrocytes
-0.064434014,-6.2290673,2,Oligodendrocytes
14.39593,-0.38329133,0,Neurons
5.434634,-4.9436393,3,Neurons
7.506178,3.3365417,1,Neurons
7.7099833,5.5177326,1,Oligodendrocytes
13.977939,-3.3833568,0,Neurons
14.211321,2.2837293,0,Neurons
5.574579,5.9100122,6,Oligodendrocytes
8.396453,2.0923784,1,Neurons
12.868585,-0.40061173,0,Neurons
12.254375,-3.2222142,0,Neurons
6.358553,-5.9609294,3,Astrocytes
14.126842,-1.6465428,0,Neurons
15.283451,-2.0351696,0,OPCs
0.0045831325,-6.785202,2,Microglia
-2.0192482,-3.9946072,2,Endothelial
-0.6490116,-4.227241,2,Microglia
10.208436,6.425934,1,Neurons
11.004372,-6.0209746,0,Microglia
5.2386513,-8.057213,3,Pericytes
-1.1334665,-3.868886,2,Microglia
12.299132,-3.9044886,0,Endothelial
17.274225,0.5586666,5,Neurons
14.674315,1.8937848,0,Neurons
12.07364,-3.2230713,0,Neurons
10.637911,0.09106166,1,OPCs
-0.76597285,-5.8691564,2,Oligodendrocytes
8.721427,3.3462355,1,OPCs
11.76217,-6.8899803,0,Neurons
11.08838,-0.48015857,0,Neurons
5.582058,-6.7092705,3,Neurons
11.852828,-1.8412855,0,Neurons
15.432442,-4.15587,0,Microglia
7.2708483,3.183005,1,OPCs
8.347506,3.38737,1,Endothelial
13.182183,-2.0698695,0,Microglia
3.3047106,4.935893,7,Microglia
-2.0363514,-3.3206217,2,Oligodendrocytes
4.6569314,1.7481446,1,Astrocytes
-1.1159132,-3.6970968,2,Endothelial
13.217001,1.1715006,0,Neurons
5.743711,7.027138,6,Oligodendrocytes
16.67317,1.1131569,5,Neurons
10.811838,1.7831498,1,Neurons
11.262512,-3.5242648,0,Neurons
6.8907094,2.2540486,1,Astrocytes
16.401226,1.4931768,5,OPCs
0.23645604,-4.302375,2,Microglia
0.40738422,-1.9861257,2,Oligodendrocytes
6.0187645,6.801659,6,Oligodendrocytes
14.068891,-0.37695268,0,Neurons
0.43944633,-6.9981637,2,Endothelial
5.261643,-7.1560755,3,Neurons
6.080593,-5.7651124,3,Microglia
3.513902,-9.052122,3,Endothelial
1.1192753,-5.2648478,2,Oligodendrocytes
11.489306,2.6509516,1,Neurons
2.0378237,-5.2344627,2,Oligodendrocytes
-0.62868166,-2.8261397,2,Oligodendrocytes
8.688644,1.5777854,1,Microglia
8.626916,3.6645947,1,Neurons
10.264808,7.3238187,1,Neurons
6.3789005,-6.3717217,3,Neurons
-0.41891256,-6.456904,2,Oligodendrocytes
6.0358353,-4.762975,3,Neurons
14.995741,-3.0954664,0,Neurons
5.3177295,-7.2208414,3,Microglia
5.2354436,-7.910965,3,Neurons
12.3334255,-6.648861,0,Microglia
9.8303795,-5.03603,0,Neurons
6.1754885,-3.99665,3,Neurons
9.045129,-1.1618415,0,Neurons
-0.34051737,-6.192433,2,Microglia
5.5403686,-7.2076335,3,Neurons
-0.99624974,-3.81457,2,Oligodendrocytes
3.197058,4.5769753,7,Microglia
12.526491,5.4361486,1,Neurons
2.8086174,2.1249933,4,Endothelial
12.728332,0.03621665,0,Neurons
8.391051,3.318156,1,Neurons
-0.5468155,-4.3096657,2,Astrocytes
0.2935793,-6.009147,2,Endothelial
11.676819,-4.829138,0,Neurons
11.185724,-1.4847038,0,Oligodendrocytes
-0.023987245,-2.362421,2,Microglia
15.005575,-3.627835,0,Microglia
3.3195088,-8.466876,3,Microglia
14.757184,-2.2267656,0,Neurons
14.710016,-2.2621047,0,Neurons
6.7802753,3.8668628,1,OPCs
7.482627,5.172274,1,Oligodendrocytes
6.163341,-6.042952,3,Endothelial
-1.4561656,-2.9168537,2,OPCs
6.6915464,4.624938,1,Oligodendrocytes
11.592737,-0.05121887,0,Neurons
4.8120365,-7.7542896,3,Neurons
8.88833,3.7939517,1,Neurons
0.3779291,-4.0763025,2,Pericytes
10.9945345,2.5591881,1,Neurons
0.6854067,-4.5066953,2,Microglia
4.906943,7.2299447,6,Oligodendrocytes
6.0297523,1.2644628,1,Astrocytes
15.379596,-3.8445487,0,Neurons
9.173324,-3.365947,0,Microglia
-1.1994276,-2.5307283,2,Oligodendrocytes
8.2823,2.1567733,1,Microglia
9.258757,0.4522633,1,Microglia
5.3021426,6.920051,6,Oligodendrocytes
6.1825194,-3.8904023,3,Neurons
15.572509,-3.4709148,0,Astrocytes
0.30960414,-3.4836237,2,Astrocytes
15.424331,-2.8595269,0,Neurons
8.814332,4.7342505,1,Neurons
8.580044,0.7627797,1,Microglia
13.661353,-1.0922621,0,Microglia
6.3085084,-4.7995377,3,Neurons
9.66482,3.071904,1,Neurons
11.168487,3.2369506,1,Astrocytes
0.7220985,-5.413828,2,Endothelial
11.837236,-1.7661039,0,Neurons
12.367477,-1.8946071,0,Neurons
-0.70058423,-5.944325,2,Oligodendrocytes
14.709986,0.18774305,0,Astrocytes
1.557186,-3.821594,2,Endothelial
13.000174,-1.6562293,0,Neurons
11.389817,-1.7082806,0,Astrocytes
17.16686,0.2728635,5,Neurons
7.200785,3.0989702,1,Endothelial
13.116163,-1.3154147,0,Neurons
0.34819287,-7.0806484,2,Neurons
13.5746975,2.0557487,0,Neurons
10.393373,-5.57313,0,Pericytes
4.3189735,-0.80303335,1,Endothelial
-0.9384958,-3.1354792,2,Neurons
6.5310745,1.9897139,1,Astrocytes
11.781873,5.4755917,1,Microglia
5.5395756,-5.2974644,3,Neurons
16.93397,0.6650443,5,Neurons
11.900635,-6.2470937,0,OPCs
16.029655,-3.3710127,0,Neurons
6.128544,-5.7653456,3,Neurons
0.57949936,-2.0108619,2,Oligodendrocytes
-1.6872213,-3.026953,2,Oligodendrocytes
11.992244,-6.860756,0,Endothelial
13.179076,-1.3832275,0,Neurons
3.3026028,4.4621797,7,Microglia
6.1854267,-5.149837,3,Astrocytes
10.93951,2.997973,1,Neurons
11.817454,5.3027935,1,Neurons
11.391797,-0.75827265,0,Neurons
13.765126,2.9748213,0,Neurons
9.623496,-1.39998,0,Neurons
12.744501,0.26209787,0,Neurons
12.017411,1.6669695,0,Neurons
14.725008,-0.67756873,0,Neurons
3.8587883,-8.372002,3,Oligodendrocytes
6.674945,-5.5567245,3,Neurons
6.18114,-4.046844,3,Neurons
8.407229,3.0892217,1,OPCs
9.298552,-2.0798051,0,Pericytes
2.2907033,-7.817554,3,Endothelial
3.3891702,1.458026,4,Astrocytes
11.151952,-5.755762,0,Neurons
0.32162324,-4.3778706,2,OPCs
0.7466065,-4.736083,2,Endothelial
-1.5353005,-2.1750576,2,Microglia
11.792866,-6.043893,0,Neurons
8.470881,3.868248,1,OPCs
10.733069,2.884994,1,Neurons
7.025692,4.063815,1,Oligodendrocytes
14.306623,2.3636189,0,Neurons
9.191758,2.2001226,1,OPCs
-2.1596768,-2.0166006,2,Microglia
0.0109441755,-3.720893,2,Neurons
-1.8943613,-4.6080337,2,Oligodendrocytes
3.6776834,1.55646,4,Astrocytes
7.549872,2.5697715,1,Oligodendrocytes
5.405714,5.851898,6,Oligodendrocytes
5.4832225,6.7074523,6,Oligodendrocytes
0.25719526,-1.6712039,2,Oligodendrocytes
3.2290955,2.3016613,4,Oligodendrocytes
14.946419,-2.2974384,0,Neurons
0.24330224,-1.8850098,2,Oligodendrocytes
10.437922,2.93524,1,Neurons
5.6431932,1.3701625,1,Pericytes
14.779839,1.859221,0,Neurons
-0.6556204,-6.3686843,2,Microglia
10.266658,0.1699149,1,Oligodendrocytes
3.166635,1.8892804,4,Astrocytes
3.4780767,4.691154,7,Microglia
14.551247,-3.1200428,0,Neurons
13.894157,-3.6295748,0,Endothelial
12.215833,1.4011443,0,Astrocytes
11.803749,6.295739,1,Neurons
12.736571,5.923695,1,Oligodendrocytes
9.069322,-1.9902294,0,Neurons
15.136513,-3.3291566,0,Neurons
12.442246,-2.4651532,0,Neurons
5.873455,-6.8684387,3,Neurons
3.328227,1.6553977,4,Astrocytes
12.977723,5.3570437,1,Microglia
5.5949297,-0.020440958,1,Endothelial
9.263796,1.2565203,1,Microglia
7.008712,1.2800822,1,Astrocytes
8.968991,-1.4821831,0,Neurons
2.54019,2.3855517,4,Astrocytes
9.681354,-4.8570614,0,Microglia
11.067649,-1.1839615,0,Endothelial
9.0118,1.0544232,1,OPCs
14.4805565,-0.69139856,0,Neurons
10.094448,0.51115316,1,Oligodendrocytes
11.356121,-6.234004,0,Microglia
13.0803,2.691034,0,Neurons
13.20105,0.49208754,0,Neurons
7.7646847,2.7783756,1,Oligodendrocytes
11.394574,-6.546375,0,OPCs
12.27096,-0.6635403,0,Neurons
10.095662,6.063157,1,Neurons
7.958729,2.3963866,1,OPCs
4.0259504,-8.578588,3,Neurons
10.81027,4.4703536,1,Neurons
-0.08452961,-6.093124,2,Endothelial
8.98375,1.9291105,1,Microglia
13.690277,-2.9906068,0,Neurons
6.923258,13.166468,8,OPCs
8.3925295,3.4455981,1,OPCs
5.4867444,6.272669,6,Oligodendrocytes
10.428325,-1.2333868,0,Neurons
10.056197,7.214523,1,Neurons
9.054569,2.3354013,1,OPCs
10.492432,-5.0230894,0,Neurons
-2.5360105,-3.7373965,2,Microglia
8.76213,4.7239275,1,Oligodendrocytes
5.836582,-5.0363708,3,Neurons
5.1130204,-7.3034706,3,Endothelial
9.758772,-5.251613,0,Neurons
-0.60789,-4.7018085,2,Microglia
5.7335496,-7.4111443,3,Neurons
11.212599,-3.676649,0,Neurons
12.899353,-3.3337736,0,Neurons
5.496875,-3.407861,3,Neurons
4.7800183,-8.7096615,3,Neurons
11.913209,6.452024,1,Neurons
11.005661,-1.8049085,0,Neurons
-2.1252935,-2.4796267,2,Oligodendrocytes
9.633676,-0.21313998,1,Microglia
3.2699633,4.631297,7,Microglia
5.0361266,1.9971697,1,Astrocytes
7.477039,1.4424732,1,Endothelial
15.098073,-2.665224,0,Oligodendrocytes
2.3230581,1.9806402,4,Microglia
6.147899,-4.8985887,3,Microglia
11.134379,-5.2359505,0,Pericytes
12.535031,1.5361954,0,Neurons
3.041354,2.12359,4,Astrocytes
14.685251,-2.8439808,0,Neurons
-0.7964152,-4.953718,2,Microglia
11.257721,5.4427915,1,Neurons
11.559853,-0.5938069,0,Neurons
-1.708254,-4.3807554,2,Endothelial
16.971998,0.7702698,5,Microglia
15.82459,-2.0760813,0,Neurons
6.3419423,1.2454385,1,Neurons
-0.7937643,-3.5097892,2,Neurons
14.025738,-1.172347,0,OPCs
8.255807,4.320845,1,Oligodendrocytes
11.386419,5.489305,1,Oligodendrocytes
-1.3513045,-5.586988,2,Microglia
3.2046,4.6981416,7,Microglia
9.305765,0.8669078,1,Microglia
-0.012702512,-3.5028667,2,Microglia
-0.7961753,-1.7825177,2,Oligodendrocytes
14.270143,-1.8688589,0,Neurons
6.7192864,-1.2472188,1,Microglia
6.5131736,-6.361802,3,Neurons
11.209116,-6.2447166,0,Neurons
12.000662,5.9444013,1,Pericytes
3.260852,-8.502602,3,Neurons
10.992601,3.57639,1,Neurons
13.82623,-1.7636365,0,Neurons
0.10853911,-4.1575165,2,Neurons
10.816241,-1.6694285,0,Oligodendrocytes
6.2269573,6.947502,6,Oligodendrocytes
9.608232,2.8091137,1,Astrocytes
3.8985214,1.8969115,4,Astrocytes
5.7388396,2.507929,1,Pericytes
13.356299,5.7393312,1,Microglia
10.667151,-0.9474819,0,Neurons
9.200069,1.8769068,1,OPCs
-1.7904866,-4.7824683,2,Oligodendrocytes
10.143809,-1.1670763,0,Astrocytes
11.958446,3.7779233,1,Neurons
12.310368,6.0198073,1,Neurons
10.085425,-5.454251,0,Neurons
8.651529,3.6119628,1,OPCs
-0.8009918,-2.5661888,2,Neurons
4.458689,-0.7103813,1,Pericytes
13.789897,2.1579323,0,Pericytes
3.4590082,4.660815,7,Microglia
14.569456,3.2111893,0,Neurons
4.047457,-7.1594467,3,Oligodendrocytes
6.9298387,-3.8062832,3,Oligodendrocytes
6.785942,13.187937,8,OPCs
-2.4020977,-4.1209226,2,Endothelial
16.020363,1.0475308,5,Endothelial
13.902159,2.79501,0,Microglia
-2.0908225,-2.307904,2,Microglia
7.4807568,3.4887533,1,OPCs
10.6622,-5.1144223,0,Microglia
-2.005318,-2.7634478,2,Neurons
9.570859,3.2080598,1,Neurons
12.22246,5.865613,1,Microglia
-0.41286606,-5.8663735,2,Oligodendrocytes
0.2953578,-5.8472633,2,Oligodendrocytes
5.617319,7.169715,6,Oligodendrocytes
6.187467,-0.8493149,1,OPCs
4.2517943,-7.750981,3,Microglia
0.36043343,-2.423329,2,Astrocytes
8.014758,1.7457308,1,Oligodendrocytes
14.024426,-3.966326,0,Microglia
-2.3938217,-1.6692865,2,Endothelial
12.839377,-1.1140443,0,Oligodendrocytes
15.966863,-2.8366554,0,Neurons
5.480986,-6.724438,3,Microglia
6.6682277,4.3715477,1,Oligodendrocytes
4.8819456,6.0107846,6,Oligodendrocytes
6.9047375,13.37095,8,Endothelial
5.432999,-7.0183063,3,Astrocytes
7.420918,0.8736259,1,Microglia
-1.3660928,-3.4029045,2,Endothelial
14.649872,2.5405014,0,Neurons
7.0669,-0.6559104,1,OPCs
11.599055,3.8910475,1,Microglia
12.521543,-1.182041,0,Neurons
-0.5799192,-5.8291883,2,Neurons
10.586022,-1.3448532,0,Astrocytes
10.113961,-5.1652107,0,Neurons
10.951528,-6.1585894,0,Microglia
12.365668,-1.6770326,0,Neurons
12.150189,-2.7123122,0,Neurons
15.225776,-1.6330096,0,Astrocytes
6.3094635,-4.3852935,3,Neurons
11.775026,3.005472,1,Pericytes
15.441009,-1.8936672,0,Microglia
10.939309,-1.6962214,0,Neurons
4.988555,7.0189595,6,Oligodendrocytes
15.2928505,-3.0146406,0,Neurons
-0.01712661,-4.4265866,2,Microglia
12.676624,-5.659304,0,Neurons
4.9157515,-5.890218,3,Neurons
17.054878,1.0998214,5,Neurons
12.166531,0.8495666,0,Neurons
14.85717,-3.3671954,0,Neurons
6.1500974,-5.5050488,3,Neurons
4.9650784,6.3109107,6,Oligodendrocytes
14.6437645,2.387664,0,Neurons
0.22723722,-4.7549033,2,Oligodendrocytes
3.6480784,4.590453,7,Microglia
8.989795,0.6148064,1,Neurons
8.460938,2.4068615,1,Neurons
12.183067,5.586393,1,Microglia
-1.9348892,-3.0131345,2,Neurons
-0.08967496,-3.3578959,2,Microglia
14.630408,-1.1680495,0,Neurons
11.6014185,2.7187614,1,Astrocytes
8.837807,3.1981444,1,Oligodendrocytes
4.828495,-8.150768,3,Neurons
9.182474,3.9210546,1,Neurons
1.5916587,-5.811531,2,Astrocytes
11.109219,-4.5024867,0,Neurons
-1.8136324,-3.0097868,2,Endothelial
-0.5329079,-2.7127383,2,Oligodendrocytes
8.479221,0.8952105,1,Microglia
-0.078837045,-6.620276,2,Oligodendrocytes
14.935979,2.9030175,0,Microglia
-0.4318958,-6.6034555,2,Endothelial
14.411106,-2.892762,0,Neurons
4.1795845,-8.74379,3,Neurons
