names,scores,logfoldchanges,pvals,pvals_adj,cluster
Stambp,10.639054,-3.272125,1.9610974838578574e-26,6.656395326345294e-26,0
Vamp1,9.773083,-0.19773756,1.4691185441648215e-22,4.689774649800547e-22,0
Commd2,9.164237,-0.4475815,4.9898748955512975e-20,1.5231357967675668e-19,0
Ppp4c,9.133797,-2.508917,6.613842817716556e-20,2.0131873450167933e-19,0
Tsfm,8.836908,-0.8712064,9.84039914128587e-19,2.9387061398907664e-18,0
Trim27,8.570082,0.04369236,1.034114366468303e-17,3.019081259596319e-17,0
Trp53,8.0015335,-2.470014,1.2287902234770685e-15,3.446190825760612e-15,0
Tti2,7.8126526,-1.2995093,5.599687331173398e-15,1.5504401912810287e-14,0
Noa1,7.7813873,-1.4215641,7.173338665297828e-15,1.9825730132829394e-14,0
Ptges2,7.737358,-1.4286497,1.0150369944577687e-14,2.7952920125180615e-14,0
Ccl2,0.08655145,-4.3123417,0.9310280597085364,0.9895915012993618,1
A930018P22Rik,0.08655145,-4.0300236,0.9310280597085364,0.9895915012993618,1
Gm17034,0.08655145,-4.8941603,0.9310280597085364,0.9895915012993618,1
Ly6d,0.08655145,-4.141078,0.9310280597085364,0.9895915012993618,1
Ccl12,0.08505094,-5.7967467,0.9322208932515862,0.9895915012993618,1
S100a8,0.08352388,-4.195903,0.933434995180853,0.9895915012993618,1
Gm57164,0.07375065,-3.5733688,0.941208794799015,0.9895915012993618,1
Npw,0.07375065,-2.920397,0.941208794799015,0.9895915012993618,1
Gm36874,0.07375065,-3.9903038,0.941208794799015,0.9895915012993618,1
Anxa8,0.07372409,-2.6272666,0.9412299272255134,0.9895915012993618,1
Hbb-bt,0.075552955,3.5121725,0.9397747644793033,0.9988903437911385,2
Cd8b1,0.07232178,-9.283761,0.9423458294755847,0.9988903437911385,2
Gm31143,0.06384657,-5.4002447,0.9490923928994498,0.9988903437911385,2
Gm47675,0.057490166,-6.482029,0.9541547382513222,0.9988903437911385,2
Trim50,0.057490166,-3.8343751,0.9541547382513222,0.9988903437911385,2
B930092H01Rik,0.057490166,-4.4395056,0.9541547382513222,0.9988903437911385,2
Gm47480,0.057490166,-7.586944,0.9541547382513222,0.9988903437911385,2
Gpr152,0.057490166,-5.100291,0.9541547382513222,0.9988903437911385,2
Gm57407,0.057490166,-6.1351957,0.9541547382513222,0.9988903437911385,2
Slfn4,0.057490166,-5.005327,0.9541547382513222,0.9988903437911385,2
Il7r,0.10083437,-4.8495708,0.9196819422078614,0.997912955823284,3
Fam178b,0.034720223,-1.84137,0.9723028349759337,0.997912955823284,3
Gm57370,0.02591345,-2.0810375,0.9793263711799468,0.997912955823284,3
Tnfsf10,0.025723377,-0.0031196084,0.9794779779221268,0.997912955823284,3
Neurog2,0.012798331,-1.7649986,0.9897886885353407,0.997912955823284,3
Ap5b1,0.012798331,-0.40443698,0.9897886885353407,0.997912955823284,3
Tcim,0.007856401,0.95613426,0.9937315635515542,0.997912955823284,3
Gm47389,0.0,0.0,1.0,1.0,3
Msx2,0.0,0.0,1.0,1.0,3
Gm12678,0.0,0.0,1.0,1.0,3
Or52e4,0.0,0.0,1.0,1.0,4
Gm12678,0.0,0.0,1.0,1.0,4
Or2d3,0.0,0.0,1.0,1.0,4
Gm13346,0.0,0.0,1.0,1.0,4
Sdr9c7,0.0,0.0,1.0,1.0,4
Msx2,0.0,0.0,1.0,1.0,4
Gm47389,0.0,0.0,1.0,1.0,4
Gm16010,-0.0036423397,0.23121937,0.997093839759151,0.9978593334751382,4
Gm48313,-0.0036423397,0.23121937,0.997093839759151,0.9978593334751382,4
Gm11551,-0.0036423397,0.23121935,0.997093839759151,0.9978593334751382,4
Sdr9c7,0.0,0.0,1.0,1.0,5
Or52e4,0.0,0.0,1.0,1.0,5
Msx2,0.0,0.0,1.0,1.0,5
Gm47389,0.0,0.0,1.0,1.0,5
Or2d3,0.0,0.0,1.0,1.0,5
Gm13346,0.0,0.0,1.0,1.0,5
Gm12678,0.0,0.0,1.0,1.0,5
Or2d3c,-0.002153198,0.22789235,0.9982819978848535,0.9991251090965494,5
2210418O10Rik,-0.002153198,0.22789234,0.9982819978848535,0.9991251090965494,5
Gm16578,-0.002153198,0.22789235,0.9982819978848535,0.9991251090965494,5
