names,scores,logfoldchanges,pvals,pvals_adj,cluster
Gm57164,0.0792539,-6.8674917,0.9368306737166971,0.9892053929566135,0
Npw,0.0792539,-4.2060976,0.9368306737166971,0.9892053929566135,0
Hp,0.079226635,-4.604387,0.9368523583557736,0.9892053929566135,0
Anxa8,0.079226635,-3.5003083,0.9368523583557736,0.9892053929566135,0
Osm,0.06697186,-2.2971556,0.9466041033626273,0.9892053929566135,0
Golt1a,0.06697186,-3.095832,0.9466041033626273,0.9892053929566135,0
Gm57350,0.05471709,-2.6308753,0.9563638550557401,0.9892053929566135,0
Krt18,0.05471709,-3.2067573,0.9563638550557401,0.9892053929566135,0
H2-Ab1,0.045393102,-4.443183,0.9637939804240591,0.9892053929566135,0
Siglecg,0.045393102,-4.7412796,0.9637939804240591,0.9892053929566135,0
Snrpc,11.267703,1.0883167,1.894467846849516e-29,6.572278274812207e-29,1
Hyou1,10.944079,2.4564805,7.093444660862307e-28,2.329720279079632e-27,1
Rrp7a,10.831659,3.431446,2.436997153650385e-27,7.862263679348989e-27,1
Mettl26,10.6932535,5.9932485,1.0946208196616631e-26,3.457039296111353e-26,1
Scamp3,10.604202,1.6739373,2.8488366763641367e-26,8.877841380527063e-26,1
Fam131b,10.070074,4.047594,7.492167145804195e-24,2.1734537627490954e-23,1
Pex11b,9.922473,3.4771671,3.324175364944459e-23,9.485014330684798e-23,1
Mphosph6,9.834224,0.11912123,8.018361254471424e-23,2.2631449200533124e-22,1
Hexim1,9.727894,-0.20997983,2.2929035763969045e-22,6.395451924707788e-22,1
Vrk3,9.670934,2.9096267,4.0070596276629637e-22,1.1097094917442227e-21,1
A2ml1,0.8366646,1.9328271,0.40278112255944276,1.0,2
Hpgds,0.64783394,4.009493,0.5170923667371131,1.0,2
Igfbp7,0.613978,4.752119,0.5392298569072271,1.0,2
Chmp1b2,0.54474795,4.105828,0.5859268659368246,1.0,2
Ptprb,0.38677055,-0.56159693,0.6989260781259252,1.0,2
Gm50306,0.38380164,-6.4414887,0.7011254836965626,1.0,2
Comtd1,0.29793882,-0.10992651,0.7657498496881405,1.0,2
Sav1,0.2449873,3.9002311,0.8064662666858494,1.0,2
Psph,0.1984797,0.013339147,0.842669773314126,1.0,2
A830021M18Rik,0.17148942,-1.4080883,0.8638389476542998,1.0,2
Hbb-bt,0.072714396,3.539377,0.9420333921366923,0.9990195194530351,3
Cd8b1,0.072061695,-7.6135902,0.9425528093483042,0.9990195194530351,3
Gm31143,0.06357659,-5.194505,0.9493073761742621,0.9990195194530351,3
Gm47675,0.057384748,-6.2051215,0.9542387122131408,0.9990195194530351,3
Cldn34a,0.057384748,-4.1650896,0.9542387122131408,0.9990195194530351,3
Gpr20,0.057384748,-3.3510904,0.9542387122131408,0.9990195194530351,3
B930092H01Rik,0.057384748,-4.3668027,0.9542387122131408,0.9990195194530351,3
Myot,0.057384748,-6.960453,0.9542387122131408,0.9990195194530351,3
Gm12480,0.057384748,-3.7546115,0.9542387122131408,0.9990195194530351,3
Gpr152,0.057384748,-4.9867997,0.9542387122131408,0.9990195194530351,3
Lmna,1.9817449,3.254851,0.047507807376470416,0.1735915972126083,4
Zfp651,1.5929811,3.4266064,0.11116442166118483,0.3580637060944835,4
Snhg1,1.3818394,0.63379395,0.16702100562181021,0.5023127516262007,4
Bet1,1.3654227,3.3032432,0.17212022467654975,0.5143679937577176,4
Cpsf1,1.3520763,-0.46184394,0.17635092543952846,0.5244179768233737,4
Dus3l,1.3404274,-1.2389785,0.18010642545535105,0.5340105331566538,4
Trim27,1.313012,1.7473938,0.18917888734632182,0.5559155513983269,4
Vars,1.283014,-0.37697276,0.19948714571445225,0.5796087569287289,4
Pigg,1.2788241,4.632419,0.2009590021839449,0.5827811063334402,4
Ctc1,1.2485733,0.46760783,0.2118211876041869,0.6078580277411949,4
Mc1r,0.0809662,0.65757906,0.9354688367361272,0.9998777906168225,5
H2bc3,0.07964516,-5.0704746,0.936519478795723,0.9998777906168225,5
Wfdc18,0.07474392,-5.6040053,0.9404184646513926,0.9998777906168225,5
Gm6360,0.06938318,-1.2403145,0.9446846128775258,0.9998777906168225,5
Gm49128,0.06691342,-5.800233,0.9466506297167452,0.9998777906168225,5
Gm49024,0.06691342,-6.7151074,0.9466506297167452,0.9998777906168225,5
Gm35460,0.064271346,-5.7897506,0.9487541699408679,0.9998777906168225,5
Gm8797,0.061897308,-2.0297348,0.9506446126640804,0.9998777906168225,5
Wbp2nl,0.059197795,-5.4334893,0.9527945659533675,0.9998777906168225,5
Gnat2,0.059197795,-3.617502,0.9527945659533675,0.9998777906168225,5
Hax1,3.179424,0.99904346,0.0014756807827737248,0.00471014614198014,6
Polr2h,3.1289635,2.852741,0.0017542416257381756,0.005546977977516068,6
Rwdd4a,3.12195,2.7580981,0.001796575205492869,0.005675331659082102,6
Rfxap,3.01899,2.6923652,0.002536189689245739,0.007864993622972006,6
Ccdc32,2.9044087,2.6164663,0.003679474569115978,0.011173859230218132,6
Prr13,2.8544579,4.578075,0.004311034982740888,0.012991907644785305,6
Mcee,2.722037,3.686677,0.006488086122699412,0.01914988036962486,6
Tmem121,2.7095597,4.3220267,0.006737260748438793,0.019844890404761922,6
Kdelr2,2.7017918,3.4179704,0.006896695627025644,0.02026414422316979,6
C920021L13Rik,2.700344,-0.093512654,0.006926778532202451,0.020344610947757576,6
Ebpl,1.0411005,7.0660415,0.2978288907364308,1.0,7
AI837181,0.84915054,5.561909,0.39579753510338866,1.0,7
Trnt1,0.83414805,5.6466665,0.4041975453931359,1.0,7
Trim27,0.7555887,1.7601146,0.44989582357291846,1.0,7
Trp53,0.726049,0.2981456,0.467808732290678,1.0,7
Svip,0.7183733,6.357972,0.47252712929229335,1.0,7
Acd,0.6674929,2.5803552,0.5044573371448187,1.0,7
Ubl4a,0.65973,2.4809527,0.5094271035822688,1.0,7
Urm1,0.65798557,0.96182805,0.5105474224886071,1.0,7
Gatd3a,0.62423,9.010112,0.5324765352367051,1.0,7
Itpr3,0.17494923,-2.0816262,0.8611195265725942,1.0,8
8430422H06Rik,0.16736183,-0.3003323,0.8670853596185921,1.0,8
Ttr,0.15478931,5.613114,0.8769874190002733,1.0,8
H4c3,0.14801708,0.1317963,0.8823292874452326,1.0,8
Mc1r,0.12726146,-1.9802693,0.8987334656876742,1.0,8
Gm15290,0.116225235,-6.347577,0.9074740397187597,1.0,8
2810030D12Rik,0.10816754,-0.8372905,0.9138627972542899,1.0,8
Gm47601,0.102900244,-1.7120427,0.9180421422990619,1.0,8
Akr1c14,0.09847949,-2.8960552,0.9215515605067083,1.0,8
1700125G22Rik,0.09405872,-0.96189976,0.9250625068843918,1.0,8
Il7r,0.09730716,-3.7992785,0.9224824678303722,0.9984137506242726,9
Fam178b,0.032844707,-1.6844062,0.9737984265757041,0.9984137506242726,9
Gm57370,0.023972861,-1.8747191,0.9808742565129768,0.9984137506242726,9
Tnfsf10,0.023784097,0.02909062,0.9810248244112225,0.9984137506242726,9
Neurog2,0.010759473,-1.6067405,0.9914153483187209,0.9984137506242726,9
Ap5b1,0.010759473,-0.35866585,0.9914153483187209,0.9984137506242726,9
Tcim,0.005788722,0.9715936,0.9953812936711359,0.9984137506242726,9
Gm47389,0.0,0.0,1.0,1.0,9
Sdr9c7,0.0,0.0,1.0,1.0,9
Or2d3,0.0,0.0,1.0,1.0,9
Lefty2,0.07658041,-1.8568069,0.9389573444939658,0.9990802290090323,10
Mybpc2,0.057936966,-2.0244496,0.9537988387369153,0.9990802290090323,10
Lrrc18,0.04659037,-0.7632103,0.9628397089478443,0.9990802290090323,10
Vim,0.04520397,5.549556,0.9639447322468463,0.9990802290090323,10
Ifit3,0.027946925,-4.542859,0.9777044831584225,0.9990802290090323,10
Ppic,0.02575787,0.2807807,0.9794504656892153,0.9990802290090323,10
Gm36908,0.02050414,-3.295043,0.9836412095200185,0.9990802290090323,10
Gm19345,0.02050414,-1.7234895,0.9836412095200185,0.9990802290090323,10
Lockd,0.020358203,-2.1501832,0.9837576260502872,0.9990802290090323,10
Musk,0.019920392,-0.25092328,0.9841068777064335,0.9990802290090323,10
Ndp,1.0079744,0.7354825,0.3134667388647623,0.9999749443421722,11
Phf21b,0.7432924,2.127798,0.4573046855159473,0.9999749443421722,11
Cd37,0.6485121,-3.4173548,0.5166537649407015,0.9999749443421722,11
Tars,0.6346838,2.8301725,0.5256346699383432,0.9999749443421722,11
Idua,0.6297878,0.27793455,0.5288334259353126,0.9999749443421722,11
Hmga1,0.61009175,-0.039972242,0.5418010298763245,0.9999749443421722,11
Gm57071,0.5789593,-1.0691692,0.5626166473858594,0.9999749443421722,11
T2,0.5789219,1.5178629,0.5626418663304702,0.9999749443421722,11
Myh7,0.55511475,1.7808181,0.5788161904878215,0.9999749443421722,11
Lrwd1,0.5439026,2.0714052,0.5865085322377525,0.9999749443421722,11
Or52e4,0.0,0.0,1.0,1.0,12
Gm12678,0.0,0.0,1.0,1.0,12
Or2d3,0.0,0.0,1.0,1.0,12
Gm13346,0.0,0.0,1.0,1.0,12
Sdr9c7,0.0,0.0,1.0,1.0,12
Msx2,0.0,0.0,1.0,1.0,12
Gm47389,0.0,0.0,1.0,1.0,12
Gm16010,-0.0036423397,0.23121937,0.997093839759151,0.9978593334751382,12
Gm48313,-0.0036423397,0.23121937,0.997093839759151,0.9978593334751382,12
Gm11551,-0.0036423397,0.23121935,0.997093839759151,0.9978593334751382,12
Or52e4,0.0,0.0,1.0,1.0,13
Gm47389,0.0,0.0,1.0,1.0,13
Gm12678,0.0,0.0,1.0,1.0,13
Msx2,0.0,0.0,1.0,1.0,13
Gm13346,0.0,0.0,1.0,1.0,13
Sdr9c7,0.0,0.0,1.0,1.0,13
Or2d3,0.0,0.0,1.0,1.0,13
4921531P14Rik,-0.0025077357,0.2285288,0.9979991184900782,0.9986119753657582,13
Gm17094,-0.0025077357,0.22852878,0.9979991184900782,0.9986119753657582,13
Gm50348,-0.0025077357,0.22852878,0.9979991184900782,0.9986119753657582,13
Sdr9c7,0.0,0.0,1.0,1.0,14
Or52e4,0.0,0.0,1.0,1.0,14
Msx2,0.0,0.0,1.0,1.0,14
Gm47389,0.0,0.0,1.0,1.0,14
Or2d3,0.0,0.0,1.0,1.0,14
Gm13346,0.0,0.0,1.0,1.0,14
Gm12678,0.0,0.0,1.0,1.0,14
Or2d3c,-0.002153198,0.22789235,0.9982819978848535,0.9991251090965494,14
2210418O10Rik,-0.002153198,0.22789234,0.9982819978848535,0.9991251090965494,14
Gm16578,-0.002153198,0.22789235,0.9982819978848535,0.9991251090965494,14
Vsir,0.43398812,3.9232204,0.6642970680067908,0.9998191630698346,15
